completion_rate,dtp2_rate,cost_total,cost_per_child,rate_poorest,rate_richest,equity_gap
0.8615,0.9473,1563050,156.305,0.850920245398773,0.9251870324189526,0.07426678702017964
0.8578,0.9495,1544200,154.42,0.8370986920332937,0.9249682068673166,0.08786951483402294
0.8521,0.9453,1533850,153.385,0.8351383874849578,0.9164502164502164,0.08131182896525857
0.857,0.9494,1572500,157.25,0.8323952470293934,0.9279624893435635,0.09556724231417013
0.8612,0.9462,1551700,155.17,0.8502386634844868,0.917989417989418,0.06775075450493118
0.8529,0.9459,1554950,155.495,0.846583850931677,0.9232053422370617,0.07662149130538476
0.8678,0.9529,1571900,157.19,0.844731977818854,0.9267294310274253,0.08199745320857132
0.8562,0.948,1524150,152.415,0.843558282208589,0.9241052177662785,0.08054693555768955
0.8616,0.9484,1556000,155.6,0.8557993730407524,0.9311865902073224,0.07538721716657004
0.8529,0.9485,1563250,156.325,0.8300060496067756,0.922028121005539,0.0920220713987634
0.8591,0.9485,1535300,153.53,0.841978287092883,0.9212299915754002,0.07925170448251717
0.863,0.9464,1579850,157.985,0.8357933579335793,0.9183087027914614,0.08251534485788203
0.8571,0.9481,1567800,156.78,0.837708830548926,0.9192259150189315,0.0815170844700055
0.8629,0.947,1547450,154.745,0.836239103362391,0.9210413999146394,0.08480229655224836
0.8618,0.9474,1557150,155.715,0.8453301606186794,0.9171452009844134,0.07181504036573405
0.8568,0.9468,1545750,154.575,0.838946723821188,0.9164166309472782,0.07746990712609025
0.859,0.9472,1563400,156.34,0.8402515723270441,0.9201553733275788,0.07990380100053474
0.8601,0.9479,1571850,157.185,0.8532915360501567,0.9117527450183002,0.05846120896814344
0.8589,0.9485,1572550,157.255,0.8336402701043585,0.9201196070055532,0.08647933690119469
0.865,0.9497,1571850,157.185,0.8580877931449188,0.9167020824479388,0.05861428930302004
0.8562,0.9454,1563800,156.38,0.8475903614457831,0.9208782104391052,0.07328784899332208
0.8576,0.9478,1539900,153.99,0.8421372191863995,0.9189774696707106,0.07684025048431109
0.8637,0.9493,1552900,155.29,0.8429752066115702,0.9149026248941575,0.07192741828258731
0.8548,0.9433,1545900,154.59,0.843440594059406,0.9057788944723618,0.06233830041295585
0.8597,0.9477,1556050,155.605,0.8534278959810875,0.9151193633952255,0.061691467414138
0.8545,0.9479,1554100,155.41,0.8284132841328413,0.9155045118949959,0.08709122776215461
0.8598,0.9487,1555200,155.52,0.8380782918149466,0.9256128486897718,0.08753455687482514
0.8557,0.9456,1558350,155.835,0.8314814814814815,0.9282397636133389,0.09675828213185744
0.864,0.9483,1538100,153.81,0.8564621798689697,0.9162867799419809,0.05982460007301127
0.8628,0.9493,1567800,156.78,0.8480046948356808,0.9144518272425249,0.06644713240684419
0.8624,0.9495,1595100,159.51,0.8571428571428571,0.9187234042553192,0.06158054711246208
0.8594,0.9502,1555550,155.555,0.8560930802204532,0.9173027989821882,0.06120971876173509
0.8599,0.946,1570300,157.03,0.8413433700057904,0.9268808114961962,0.08553744149040576
0.8548,0.9454,1561450,156.145,0.8294218660560961,0.9095541401273886,0.08013227407129242
0.8633,0.9485,1550000,155.0,0.8454317897371715,0.9165268456375839,0.07109505590041243
0.8627,0.9523,1588100,158.81,0.8388077858880778,0.9298690325306295,0.09106124664255166
0.862,0.9492,1562050,156.205,0.8506650544135429,0.9288469781397343,0.07818192372619137
0.8515,0.949,1559500,155.95,0.8392638036809816,0.9123994921709692,0.07313568848998753
0.8603,0.9516,1554800,155.48,0.8433151845130067,0.9235668789808917,0.08025169446788505
0.8566,0.9476,1559400,155.94,0.8455233291298865,0.9144338807260155,0.06891055159612902
0.8582,0.9476,1582850,158.285,0.824655894673848,0.9172932330827067,0.09263733840885868
0.8577,0.948,1556600,155.66,0.8391566265060241,0.9118028534370947,0.07264622693107059
0.8602,0.948,1543200,154.32,0.8405017921146953,0.9193890538820535,0.07888726176735816
0.8545,0.9477,1561400,156.14,0.8308605341246291,0.9206281833616299,0.08976764923700076
0.8607,0.9476,1561150,156.115,0.844180225281602,0.9183087027914614,0.0741284775098594
0.8532,0.9453,1558600,155.86,0.8301435406698564,0.9182092122255704,0.08806567155571399
0.8585,0.9465,1537500,153.75,0.8593086719223771,0.9148489932885906,0.05554032136621345
0.8595,0.945,1561100,156.11,0.852195423623995,0.9244258872651357,0.07223046364114072
0.8614,0.9482,1534650,153.465,0.8413834227787717,0.9210206561360875,0.07963723335731587
0.8598,0.9484,1549800,154.98,0.8508514386376982,0.9235993208828522,0.07274788224515405
0.8592,0.9504,1558750,155.875,0.8435045317220544,0.9188503803888419,0.07534584866678751
0.8608,0.9489,1550950,155.095,0.8343558282208589,0.9246808510638298,0.09032502284297095
0.8561,0.9429,1538850,153.885,0.8505545826036194,0.9174777824798984,0.06692319987627904
0.8602,0.947,1524650,152.465,0.8494558645707376,0.925862803579037,0.07640693900829942
0.8579,0.9468,1560650,156.065,0.8341740226986128,0.919916142557652,0.08574211985903912
0.8548,0.9451,1558650,155.865,0.8245823389021479,0.9172240802675585,0.09264174136541059
0.8607,0.9507,1554450,155.445,0.8480300187617261,0.9252136752136753,0.07718365645194913
0.8588,0.9476,1536350,153.635,0.8393977415307403,0.9180397127165189,0.07864197118577854
0.861,0.949,1551900,155.19,0.8563569682151589,0.9070458404074703,0.05068887219231133
0.8656,0.9498,1545150,154.515,0.8595297029702971,0.9204210526315789,0.060891349661281846
0.8649,0.9527,1546550,154.655,0.8499701135684399,0.9296740994854202,0.07970398591698036
0.861,0.9511,1578900,157.89,0.8414634146341463,0.9231401561857788,0.08167674155163251
0.8581,0.9475,1539550,153.955,0.8531038721573448,0.9163778162911612,0.06327394413381637
0.863,0.9478,1533550,153.355,0.8592684438933664,0.9264705882352942,0.06720214434192773
0.8593,0.947,1564850,156.485,0.836532507739938,0.9243448858833474,0.08781237814340936
0.8561,0.9441,1547900,154.79,0.8285364360073484,0.9227467811158798,0.09421034510853143
0.8611,0.9469,1550200,155.02,0.8562577447335812,0.9214659685863874,0.06520822385280622
0.8591,0.9443,1539100,153.91,0.8434886499402628,0.9240228370663153,0.08053418712605243
0.8583,0.9475,1584350,158.435,0.8229043683589138,0.9258300991806814,0.10292573082176759
0.8585,0.9498,1559150,155.915,0.8493723849372385,0.9235993208828522,0.07422693594561369
0.856,0.9499,1560800,156.08,0.8391739674593242,0.9146700294241278,0.07549606196480363
0.8567,0.9489,1538400,153.84,0.8351783517835178,0.9266666666666666,0.09148831488314879
0.8599,0.9465,1554400,155.44,0.8385944014294223,0.91890756302521,0.08031316159578772
0.8584,0.9471,1540700,154.07,0.8305281485780616,0.9289867109634552,0.09845856238539363
