completion_rate,dtp2_rate,cost_total,cost_per_child,rate_poorest,rate_richest,equity_gap
1.0,1.0,4489300,448.93,1.0,1.0,0.0
1.0,1.0,4451950,445.195,1.0,1.0,0.0
1.0,1.0,4456900,445.69,1.0,1.0,0.0
1.0,1.0,4428100,442.81,1.0,1.0,0.0
1.0,1.0,4481200,448.12,1.0,1.0,0.0
1.0,1.0,4470400,447.04,1.0,1.0,0.0
1.0,1.0,4441150,444.115,1.0,1.0,0.0
1.0,1.0,4480750,448.075,1.0,1.0,0.0
1.0,1.0,4451950,445.195,1.0,1.0,0.0
1.0,1.0,4440700,444.07,1.0,1.0,0.0
1.0,1.0,4397500,439.75,1.0,1.0,0.0
1.0,1.0,4512700,451.27,1.0,1.0,0.0
1.0,1.0,4510450,451.045,1.0,1.0,0.0
1.0,1.0,4504150,450.415,1.0,1.0,0.0
1.0,1.0,4487050,448.705,1.0,1.0,0.0
1.0,1.0,4403350,440.335,1.0,1.0,0.0
1.0,1.0,4442050,444.205,1.0,1.0,0.0
1.0,1.0,4487500,448.75,1.0,1.0,0.0
1.0,1.0,4442950,444.295,1.0,1.0,0.0
1.0,1.0,4519900,451.99,1.0,1.0,0.0
1.0,1.0,4529350,452.935,1.0,1.0,0.0
1.0,1.0,4497850,449.785,1.0,1.0,0.0
1.0,1.0,4449700,444.97,1.0,1.0,0.0
1.0,1.0,4541050,454.105,1.0,1.0,0.0
1.0,1.0,4442950,444.295,1.0,1.0,0.0
1.0,1.0,4415950,441.595,1.0,1.0,0.0
1.0,1.0,4443850,444.385,1.0,1.0,0.0
1.0,1.0,4491550,449.155,1.0,1.0,0.0
1.0,1.0,4462750,446.275,1.0,1.0,0.0
1.0,1.0,4440700,444.07,1.0,1.0,0.0
1.0,1.0,4372750,437.275,1.0,1.0,0.0
1.0,1.0,4457350,445.735,1.0,1.0,0.0
1.0,1.0,4447000,444.7,1.0,1.0,0.0
1.0,1.0,4454650,445.465,1.0,1.0,0.0
1.0,1.0,4503700,450.37,1.0,1.0,0.0
1.0,1.0,4465900,446.59,1.0,1.0,0.0
1.0,1.0,4451950,445.195,1.0,1.0,0.0
1.0,1.0,4552300,455.23,1.0,1.0,0.0
1.0,1.0,4456450,445.645,1.0,1.0,0.0
1.0,1.0,4357000,435.7,1.0,1.0,0.0
1.0,1.0,4476700,447.67,1.0,1.0,0.0
1.0,1.0,4424050,442.405,1.0,1.0,0.0
1.0,1.0,4481650,448.165,1.0,1.0,0.0
1.0,1.0,4485700,448.57,1.0,1.0,0.0
1.0,1.0,4440700,444.07,1.0,1.0,0.0
1.0,1.0,4492900,449.29,1.0,1.0,0.0
1.0,1.0,4424500,442.45,1.0,1.0,0.0
1.0,1.0,4399750,439.975,1.0,1.0,0.0
1.0,1.0,4452850,445.285,1.0,1.0,0.0
1.0,1.0,4471300,447.13,1.0,1.0,0.0
1.0,1.0,4460950,446.095,1.0,1.0,0.0
1.0,1.0,4487950,448.795,1.0,1.0,0.0
1.0,1.0,4354300,435.43,1.0,1.0,0.0
1.0,1.0,4393450,439.345,1.0,1.0,0.0
1.0,1.0,4437550,443.755,1.0,1.0,0.0
1.0,1.0,4466350,446.635,1.0,1.0,0.0
1.0,1.0,4459600,445.96,1.0,1.0,0.0
1.0,1.0,4391200,439.12,1.0,1.0,0.0
1.0,1.0,4449250,444.925,1.0,1.0,0.0
1.0,1.0,4468600,446.86,1.0,1.0,0.0
1.0,1.0,4432150,443.215,1.0,1.0,0.0
1.0,1.0,4486150,448.615,1.0,1.0,0.0
1.0,1.0,4471300,447.13,1.0,1.0,0.0
1.0,1.0,4429900,442.99,1.0,1.0,0.0
1.0,1.0,4461850,446.185,1.0,1.0,0.0
1.0,1.0,4460050,446.005,1.0,1.0,0.0
1.0,1.0,4424500,442.45,1.0,1.0,0.0
1.0,1.0,4487500,448.75,1.0,1.0,0.0
1.0,1.0,4506850,450.685,1.0,1.0,0.0
1.0,1.0,4509550,450.955,1.0,1.0,0.0
1.0,1.0,4338100,433.81,1.0,1.0,0.0
1.0,1.0,4414150,441.415,1.0,1.0,0.0
1.0,1.0,4450150,445.015,1.0,1.0,0.0
1.0,1.0,4514950,451.495,1.0,1.0,0.0
1.0,1.0,4431700,443.17,1.0,1.0,0.0
1.0,1.0,4477150,447.715,1.0,1.0,0.0
1.0,1.0,4458700,445.87,1.0,1.0,0.0
1.0,1.0,4464100,446.41,1.0,1.0,0.0
1.0,1.0,4420000,442.0,1.0,1.0,0.0
1.0,1.0,4496950,449.695,1.0,1.0,0.0
1.0,1.0,4392550,439.255,1.0,1.0,0.0
1.0,1.0,4456900,445.69,1.0,1.0,0.0
1.0,1.0,4506850,450.685,1.0,1.0,0.0
1.0,1.0,4521250,452.125,1.0,1.0,0.0
1.0,1.0,4561750,456.175,1.0,1.0,0.0
1.0,1.0,4456450,445.645,1.0,1.0,0.0
1.0,1.0,4472200,447.22,1.0,1.0,0.0
1.0,1.0,4417300,441.73,1.0,1.0,0.0
1.0,1.0,4496950,449.695,1.0,1.0,0.0
1.0,1.0,4408750,440.875,1.0,1.0,0.0
1.0,1.0,4454200,445.42,1.0,1.0,0.0
1.0,1.0,4474900,447.49,1.0,1.0,0.0
1.0,1.0,4537450,453.745,1.0,1.0,0.0
1.0,1.0,4529350,452.935,1.0,1.0,0.0
1.0,1.0,4505500,450.55,1.0,1.0,0.0
1.0,1.0,4463650,446.365,1.0,1.0,0.0
1.0,1.0,4447900,444.79,1.0,1.0,0.0
1.0,1.0,4387600,438.76,1.0,1.0,0.0
1.0,1.0,4410550,441.055,1.0,1.0,0.0
1.0,1.0,4444750,444.475,1.0,1.0,0.0
1.0,1.0,4441150,444.115,1.0,1.0,0.0
1.0,1.0,4415950,441.595,1.0,1.0,0.0
1.0,1.0,4412800,441.28,1.0,1.0,0.0
1.0,1.0,4437100,443.71,1.0,1.0,0.0
1.0,1.0,4499200,449.92,1.0,1.0,0.0
1.0,1.0,4407850,440.785,1.0,1.0,0.0
1.0,1.0,4468150,446.815,1.0,1.0,0.0
1.0,1.0,4481650,448.165,1.0,1.0,0.0
1.0,1.0,4495150,449.515,1.0,1.0,0.0
1.0,1.0,4517200,451.72,1.0,1.0,0.0
1.0,1.0,4441600,444.16,1.0,1.0,0.0
1.0,1.0,4525750,452.575,1.0,1.0,0.0
1.0,1.0,4452850,445.285,1.0,1.0,0.0
1.0,1.0,4441150,444.115,1.0,1.0,0.0
1.0,1.0,4510900,451.09,1.0,1.0,0.0
1.0,1.0,4468600,446.86,1.0,1.0,0.0
1.0,1.0,4459600,445.96,1.0,1.0,0.0
1.0,1.0,4458250,445.825,1.0,1.0,0.0
1.0,1.0,4406950,440.695,1.0,1.0,0.0
1.0,1.0,4468600,446.86,1.0,1.0,0.0
1.0,1.0,4495150,449.515,1.0,1.0,0.0
1.0,1.0,4490200,449.02,1.0,1.0,0.0
1.0,1.0,4509550,450.955,1.0,1.0,0.0
1.0,1.0,4448350,444.835,1.0,1.0,0.0
1.0,1.0,4433500,443.35,1.0,1.0,0.0
1.0,1.0,4481200,448.12,1.0,1.0,0.0
1.0,1.0,4469500,446.95,1.0,1.0,0.0
1.0,1.0,4434850,443.485,1.0,1.0,0.0
1.0,1.0,4481200,448.12,1.0,1.0,0.0
1.0,1.0,4438450,443.845,1.0,1.0,0.0
1.0,1.0,4395700,439.57,1.0,1.0,0.0
1.0,1.0,4506400,450.64,1.0,1.0,0.0
1.0,1.0,4491550,449.155,1.0,1.0,0.0
1.0,1.0,4465450,446.545,1.0,1.0,0.0
1.0,1.0,4336750,433.675,1.0,1.0,0.0
1.0,1.0,4514950,451.495,1.0,1.0,0.0
1.0,1.0,4511350,451.135,1.0,1.0,0.0
1.0,1.0,4488400,448.84,1.0,1.0,0.0
1.0,1.0,4470850,447.085,1.0,1.0,0.0
1.0,1.0,4410550,441.055,1.0,1.0,0.0
1.0,1.0,4429000,442.9,1.0,1.0,0.0
1.0,1.0,4494250,449.425,1.0,1.0,0.0
1.0,1.0,4422700,442.27,1.0,1.0,0.0
1.0,1.0,4467700,446.77,1.0,1.0,0.0
1.0,1.0,4472650,447.265,1.0,1.0,0.0
1.0,1.0,4487500,448.75,1.0,1.0,0.0
1.0,1.0,4482550,448.255,1.0,1.0,0.0
1.0,1.0,4489300,448.93,1.0,1.0,0.0
1.0,1.0,4395250,439.525,1.0,1.0,0.0
1.0,1.0,4424500,442.45,1.0,1.0,0.0
1.0,1.0,4484350,448.435,1.0,1.0,0.0
1.0,1.0,4521700,452.17,1.0,1.0,0.0
1.0,1.0,4438000,443.8,1.0,1.0,0.0
1.0,1.0,4465900,446.59,1.0,1.0,0.0
1.0,1.0,4458250,445.825,1.0,1.0,0.0
1.0,1.0,4500550,450.055,1.0,1.0,0.0
1.0,1.0,4447450,444.745,1.0,1.0,0.0
1.0,1.0,4451500,445.15,1.0,1.0,0.0
1.0,1.0,4485250,448.525,1.0,1.0,0.0
1.0,1.0,4478500,447.85,1.0,1.0,0.0
1.0,1.0,4523950,452.395,1.0,1.0,0.0
1.0,1.0,4439800,443.98,1.0,1.0,0.0
1.0,1.0,4523500,452.35,1.0,1.0,0.0
1.0,1.0,4469950,446.995,1.0,1.0,0.0
1.0,1.0,4453750,445.375,1.0,1.0,0.0
1.0,1.0,4456000,445.6,1.0,1.0,0.0
1.0,1.0,4459600,445.96,1.0,1.0,0.0
1.0,1.0,4426300,442.63,1.0,1.0,0.0
1.0,1.0,4419100,441.91,1.0,1.0,0.0
1.0,1.0,4442950,444.295,1.0,1.0,0.0
1.0,1.0,4435750,443.575,1.0,1.0,0.0
1.0,1.0,4429900,442.99,1.0,1.0,0.0
1.0,1.0,4560850,456.085,1.0,1.0,0.0
1.0,1.0,4426300,442.63,1.0,1.0,0.0
1.0,1.0,4406050,440.605,1.0,1.0,0.0
1.0,1.0,4440250,444.025,1.0,1.0,0.0
1.0,1.0,4458250,445.825,1.0,1.0,0.0
1.0,1.0,4483000,448.3,1.0,1.0,0.0
1.0,1.0,4491550,449.155,1.0,1.0,0.0
1.0,1.0,4403350,440.335,1.0,1.0,0.0
1.0,1.0,4442500,444.25,1.0,1.0,0.0
1.0,1.0,4496950,449.695,1.0,1.0,0.0
1.0,1.0,4390300,439.03,1.0,1.0,0.0
1.0,1.0,4393000,439.3,1.0,1.0,0.0
1.0,1.0,4469500,446.95,1.0,1.0,0.0
1.0,1.0,4426300,442.63,1.0,1.0,0.0
1.0,1.0,4491550,449.155,1.0,1.0,0.0
1.0,1.0,4474900,447.49,1.0,1.0,0.0
1.0,1.0,4455550,445.555,1.0,1.0,0.0
1.0,1.0,4404700,440.47,1.0,1.0,0.0
1.0,1.0,4468600,446.86,1.0,1.0,0.0
1.0,1.0,4501450,450.145,1.0,1.0,0.0
1.0,1.0,4460500,446.05,1.0,1.0,0.0
1.0,1.0,4512700,451.27,1.0,1.0,0.0
1.0,1.0,4438900,443.89,1.0,1.0,0.0
1.0,1.0,4522600,452.26,1.0,1.0,0.0
1.0,1.0,4420900,442.09,1.0,1.0,0.0
1.0,1.0,4459600,445.96,1.0,1.0,0.0
1.0,1.0,4495150,449.515,1.0,1.0,0.0
1.0,1.0,4428100,442.81,1.0,1.0,0.0
1.0,1.0,4440700,444.07,1.0,1.0,0.0
1.0,1.0,4482550,448.255,1.0,1.0,0.0
1.0,1.0,4461400,446.14,1.0,1.0,0.0
1.0,1.0,4475800,447.58,1.0,1.0,0.0
1.0,1.0,4540150,454.015,1.0,1.0,0.0
1.0,1.0,4425850,442.585,1.0,1.0,0.0
1.0,1.0,4474000,447.4,1.0,1.0,0.0
1.0,1.0,4433050,443.305,1.0,1.0,0.0
1.0,1.0,4500100,450.01,1.0,1.0,0.0
1.0,1.0,4485250,448.525,1.0,1.0,0.0
1.0,1.0,4453750,445.375,1.0,1.0,0.0
1.0,1.0,4429000,442.9,1.0,1.0,0.0
1.0,1.0,4436200,443.62,1.0,1.0,0.0
1.0,1.0,4460950,446.095,1.0,1.0,0.0
1.0,1.0,4498750,449.875,1.0,1.0,0.0
1.0,1.0,4536550,453.655,1.0,1.0,0.0
1.0,1.0,4515850,451.585,1.0,1.0,0.0
1.0,1.0,4448350,444.835,1.0,1.0,0.0
1.0,1.0,4466350,446.635,1.0,1.0,0.0
1.0,1.0,4415050,441.505,1.0,1.0,0.0
1.0,1.0,4448800,444.88,1.0,1.0,0.0
1.0,1.0,4487500,448.75,1.0,1.0,0.0
1.0,1.0,4431700,443.17,1.0,1.0,0.0
1.0,1.0,4498750,449.875,1.0,1.0,0.0
1.0,1.0,4478950,447.895,1.0,1.0,0.0
1.0,1.0,4399750,439.975,1.0,1.0,0.0
1.0,1.0,4433950,443.395,1.0,1.0,0.0
1.0,1.0,4425850,442.585,1.0,1.0,0.0
1.0,1.0,4397500,439.75,1.0,1.0,0.0
1.0,1.0,4465450,446.545,1.0,1.0,0.0
1.0,1.0,4417750,441.775,1.0,1.0,0.0
1.0,1.0,4504150,450.415,1.0,1.0,0.0
1.0,1.0,4509100,450.91,1.0,1.0,0.0
1.0,1.0,4420900,442.09,1.0,1.0,0.0
1.0,1.0,4486150,448.615,1.0,1.0,0.0
1.0,1.0,4432600,443.26,1.0,1.0,0.0
1.0,1.0,4493350,449.335,1.0,1.0,0.0
1.0,1.0,4480750,448.075,1.0,1.0,0.0
1.0,1.0,4483000,448.3,1.0,1.0,0.0
1.0,1.0,4393450,439.345,1.0,1.0,0.0
1.0,1.0,4457350,445.735,1.0,1.0,0.0
1.0,1.0,4469950,446.995,1.0,1.0,0.0
1.0,1.0,4383550,438.355,1.0,1.0,0.0
1.0,1.0,4461400,446.14,1.0,1.0,0.0
1.0,1.0,4471300,447.13,1.0,1.0,0.0
1.0,1.0,4408750,440.875,1.0,1.0,0.0
1.0,1.0,4443400,444.34,1.0,1.0,0.0
1.0,1.0,4458700,445.87,1.0,1.0,0.0
1.0,1.0,4476700,447.67,1.0,1.0,0.0
1.0,1.0,4458700,445.87,1.0,1.0,0.0
1.0,1.0,4497850,449.785,1.0,1.0,0.0
1.0,1.0,4450150,445.015,1.0,1.0,0.0
1.0,1.0,4435300,443.53,1.0,1.0,0.0
1.0,1.0,4386250,438.625,1.0,1.0,0.0
1.0,1.0,4427200,442.72,1.0,1.0,0.0
1.0,1.0,4445650,444.565,1.0,1.0,0.0
1.0,1.0,4519900,451.99,1.0,1.0,0.0
1.0,1.0,4436650,443.665,1.0,1.0,0.0
1.0,1.0,4487050,448.705,1.0,1.0,0.0
1.0,1.0,4430800,443.08,1.0,1.0,0.0
1.0,1.0,4493350,449.335,1.0,1.0,0.0
1.0,1.0,4398400,439.84,1.0,1.0,0.0
1.0,1.0,4380400,438.04,1.0,1.0,0.0
1.0,1.0,4448800,444.88,1.0,1.0,0.0
1.0,1.0,4456450,445.645,1.0,1.0,0.0
1.0,1.0,4428550,442.855,1.0,1.0,0.0
1.0,1.0,4370950,437.095,1.0,1.0,0.0
1.0,1.0,4366000,436.6,1.0,1.0,0.0
1.0,1.0,4426300,442.63,1.0,1.0,0.0
1.0,1.0,4445200,444.52,1.0,1.0,0.0
1.0,1.0,4498750,449.875,1.0,1.0,0.0
1.0,1.0,4438900,443.89,1.0,1.0,0.0
1.0,1.0,4405600,440.56,1.0,1.0,0.0
1.0,1.0,4519900,451.99,1.0,1.0,0.0
1.0,1.0,4453750,445.375,1.0,1.0,0.0
1.0,1.0,4467250,446.725,1.0,1.0,0.0
1.0,1.0,4455550,445.555,1.0,1.0,0.0
1.0,1.0,4471300,447.13,1.0,1.0,0.0
1.0,1.0,4455100,445.51,1.0,1.0,0.0
1.0,1.0,4388050,438.805,1.0,1.0,0.0
1.0,1.0,4422700,442.27,1.0,1.0,0.0
1.0,1.0,4422700,442.27,1.0,1.0,0.0
1.0,1.0,4487050,448.705,1.0,1.0,0.0
1.0,1.0,4505050,450.505,1.0,1.0,0.0
1.0,1.0,4444750,444.475,1.0,1.0,0.0
1.0,1.0,4415500,441.55,1.0,1.0,0.0
1.0,1.0,4402900,440.29,1.0,1.0,0.0
1.0,1.0,4414150,441.415,1.0,1.0,0.0
1.0,1.0,4428550,442.855,1.0,1.0,0.0
1.0,1.0,4426750,442.675,1.0,1.0,0.0
1.0,1.0,4496500,449.65,1.0,1.0,0.0
1.0,1.0,4433950,443.395,1.0,1.0,0.0
1.0,1.0,4412800,441.28,1.0,1.0,0.0
1.0,1.0,4514500,451.45,1.0,1.0,0.0
1.0,1.0,4496500,449.65,1.0,1.0,0.0
1.0,1.0,4394350,439.435,1.0,1.0,0.0
1.0,1.0,4424500,442.45,1.0,1.0,0.0
1.0,1.0,4528450,452.845,1.0,1.0,0.0
1.0,1.0,4456450,445.645,1.0,1.0,0.0
1.0,1.0,4475800,447.58,1.0,1.0,0.0
1.0,1.0,4498300,449.83,1.0,1.0,0.0
1.0,1.0,4445200,444.52,1.0,1.0,0.0
1.0,1.0,4450600,445.06,1.0,1.0,0.0
1.0,1.0,4426750,442.675,1.0,1.0,0.0
1.0,1.0,4484350,448.435,1.0,1.0,0.0
1.0,1.0,4473550,447.355,1.0,1.0,0.0
1.0,1.0,4449700,444.97,1.0,1.0,0.0
1.0,1.0,4454200,445.42,1.0,1.0,0.0
1.0,1.0,4485250,448.525,1.0,1.0,0.0
1.0,1.0,4482100,448.21,1.0,1.0,0.0
1.0,1.0,4526200,452.62,1.0,1.0,0.0
1.0,1.0,4415050,441.505,1.0,1.0,0.0
1.0,1.0,4457350,445.735,1.0,1.0,0.0
1.0,1.0,4462300,446.23,1.0,1.0,0.0
1.0,1.0,4483000,448.3,1.0,1.0,0.0
1.0,1.0,4433050,443.305,1.0,1.0,0.0
1.0,1.0,4550050,455.005,1.0,1.0,0.0
1.0,1.0,4476700,447.67,1.0,1.0,0.0
1.0,1.0,4460500,446.05,1.0,1.0,0.0
1.0,1.0,4494700,449.47,1.0,1.0,0.0
1.0,1.0,4487950,448.795,1.0,1.0,0.0
1.0,1.0,4415500,441.55,1.0,1.0,0.0
1.0,1.0,4449250,444.925,1.0,1.0,0.0
1.0,1.0,4498300,449.83,1.0,1.0,0.0
1.0,1.0,4389850,438.985,1.0,1.0,0.0
1.0,1.0,4456450,445.645,1.0,1.0,0.0
1.0,1.0,4429450,442.945,1.0,1.0,0.0
1.0,1.0,4461400,446.14,1.0,1.0,0.0
1.0,1.0,4444750,444.475,1.0,1.0,0.0
1.0,1.0,4426300,442.63,1.0,1.0,0.0
1.0,1.0,4559950,455.995,1.0,1.0,0.0
1.0,1.0,4450600,445.06,1.0,1.0,0.0
1.0,1.0,4419550,441.955,1.0,1.0,0.0
1.0,1.0,4498750,449.875,1.0,1.0,0.0
1.0,1.0,4501450,450.145,1.0,1.0,0.0
1.0,1.0,4379500,437.95,1.0,1.0,0.0
1.0,1.0,4410550,441.055,1.0,1.0,0.0
1.0,1.0,4530700,453.07,1.0,1.0,0.0
1.0,1.0,4480300,448.03,1.0,1.0,0.0
1.0,1.0,4464100,446.41,1.0,1.0,0.0
1.0,1.0,4511800,451.18,1.0,1.0,0.0
1.0,1.0,4479850,447.985,1.0,1.0,0.0
1.0,1.0,4500100,450.01,1.0,1.0,0.0
1.0,1.0,4492900,449.29,1.0,1.0,0.0
1.0,1.0,4487500,448.75,1.0,1.0,0.0
1.0,1.0,4431250,443.125,1.0,1.0,0.0
1.0,1.0,4361950,436.195,1.0,1.0,0.0
1.0,1.0,4448350,444.835,1.0,1.0,0.0
1.0,1.0,4481200,448.12,1.0,1.0,0.0
1.0,1.0,4497400,449.74,1.0,1.0,0.0
1.0,1.0,4450150,445.015,1.0,1.0,0.0
1.0,1.0,4438900,443.89,1.0,1.0,0.0
1.0,1.0,4472200,447.22,1.0,1.0,0.0
1.0,1.0,4456900,445.69,1.0,1.0,0.0
1.0,1.0,4507300,450.73,1.0,1.0,0.0
1.0,1.0,4473550,447.355,1.0,1.0,0.0
1.0,1.0,4483900,448.39,1.0,1.0,0.0
1.0,1.0,4474000,447.4,1.0,1.0,0.0
1.0,1.0,4490650,449.065,1.0,1.0,0.0
1.0,1.0,4392550,439.255,1.0,1.0,0.0
1.0,1.0,4438900,443.89,1.0,1.0,0.0
1.0,1.0,4469500,446.95,1.0,1.0,0.0
1.0,1.0,4467250,446.725,1.0,1.0,0.0
1.0,1.0,4425850,442.585,1.0,1.0,0.0
1.0,1.0,4417300,441.73,1.0,1.0,0.0
1.0,1.0,4515400,451.54,1.0,1.0,0.0
1.0,1.0,4406500,440.65,1.0,1.0,0.0
1.0,1.0,4458250,445.825,1.0,1.0,0.0
1.0,1.0,4464550,446.455,1.0,1.0,0.0
1.0,1.0,4500100,450.01,1.0,1.0,0.0
1.0,1.0,4411000,441.1,1.0,1.0,0.0
1.0,1.0,4407850,440.785,1.0,1.0,0.0
1.0,1.0,4476250,447.625,1.0,1.0,0.0
1.0,1.0,4484800,448.48,1.0,1.0,0.0
1.0,1.0,4526200,452.62,1.0,1.0,0.0
1.0,1.0,4390300,439.03,1.0,1.0,0.0
1.0,1.0,4458250,445.825,1.0,1.0,0.0
1.0,1.0,4458700,445.87,1.0,1.0,0.0
1.0,1.0,4462300,446.23,1.0,1.0,0.0
1.0,1.0,4408750,440.875,1.0,1.0,0.0
1.0,1.0,4483450,448.345,1.0,1.0,0.0
1.0,1.0,4409200,440.92,1.0,1.0,0.0
1.0,1.0,4513600,451.36,1.0,1.0,0.0
1.0,1.0,4474000,447.4,1.0,1.0,0.0
1.0,1.0,4429450,442.945,1.0,1.0,0.0
1.0,1.0,4455100,445.51,1.0,1.0,0.0
1.0,1.0,4512700,451.27,1.0,1.0,0.0
1.0,1.0,4465900,446.59,1.0,1.0,0.0
1.0,1.0,4458250,445.825,1.0,1.0,0.0
1.0,1.0,4427200,442.72,1.0,1.0,0.0
1.0,1.0,4490200,449.02,1.0,1.0,0.0
1.0,1.0,4503700,450.37,1.0,1.0,0.0
1.0,1.0,4435750,443.575,1.0,1.0,0.0
1.0,1.0,4482100,448.21,1.0,1.0,0.0
1.0,1.0,4451950,445.195,1.0,1.0,0.0
1.0,1.0,4431700,443.17,1.0,1.0,0.0
1.0,1.0,4505500,450.55,1.0,1.0,0.0
1.0,1.0,4454200,445.42,1.0,1.0,0.0
1.0,1.0,4407850,440.785,1.0,1.0,0.0
1.0,1.0,4538800,453.88,1.0,1.0,0.0
1.0,1.0,4490200,449.02,1.0,1.0,0.0
1.0,1.0,4423600,442.36,1.0,1.0,0.0
1.0,1.0,4418650,441.865,1.0,1.0,0.0
1.0,1.0,4456000,445.6,1.0,1.0,0.0
1.0,1.0,4494250,449.425,1.0,1.0,0.0
1.0,1.0,4444300,444.43,1.0,1.0,0.0
1.0,1.0,4446100,444.61,1.0,1.0,0.0
1.0,1.0,4441600,444.16,1.0,1.0,0.0
1.0,1.0,4510900,451.09,1.0,1.0,0.0
1.0,1.0,4437550,443.755,1.0,1.0,0.0
1.0,1.0,4468150,446.815,1.0,1.0,0.0
1.0,1.0,4477600,447.76,1.0,1.0,0.0
1.0,1.0,4428100,442.81,1.0,1.0,0.0
1.0,1.0,4450600,445.06,1.0,1.0,0.0
1.0,1.0,4493350,449.335,1.0,1.0,0.0
1.0,1.0,4439350,443.935,1.0,1.0,0.0
1.0,1.0,4488400,448.84,1.0,1.0,0.0
1.0,1.0,4479400,447.94,1.0,1.0,0.0
1.0,1.0,4372750,437.275,1.0,1.0,0.0
1.0,1.0,4492900,449.29,1.0,1.0,0.0
1.0,1.0,4431700,443.17,1.0,1.0,0.0
1.0,1.0,4441600,444.16,1.0,1.0,0.0
1.0,1.0,4451950,445.195,1.0,1.0,0.0
1.0,1.0,4429000,442.9,1.0,1.0,0.0
1.0,1.0,4433950,443.395,1.0,1.0,0.0
1.0,1.0,4442500,444.25,1.0,1.0,0.0
1.0,1.0,4435300,443.53,1.0,1.0,0.0
1.0,1.0,4478950,447.895,1.0,1.0,0.0
1.0,1.0,4458700,445.87,1.0,1.0,0.0
1.0,1.0,4399750,439.975,1.0,1.0,0.0
1.0,1.0,4436650,443.665,1.0,1.0,0.0
1.0,1.0,4537900,453.79,1.0,1.0,0.0
1.0,1.0,4427200,442.72,1.0,1.0,0.0
1.0,1.0,4408300,440.83,1.0,1.0,0.0
1.0,1.0,4453300,445.33,1.0,1.0,0.0
1.0,1.0,4405150,440.515,1.0,1.0,0.0
1.0,1.0,4446550,444.655,1.0,1.0,0.0
1.0,1.0,4504150,450.415,1.0,1.0,0.0
1.0,1.0,4439350,443.935,1.0,1.0,0.0
1.0,1.0,4386250,438.625,1.0,1.0,0.0
1.0,1.0,4483000,448.3,1.0,1.0,0.0
1.0,1.0,4513600,451.36,1.0,1.0,0.0
1.0,1.0,4433050,443.305,1.0,1.0,0.0
1.0,1.0,4474450,447.445,1.0,1.0,0.0
1.0,1.0,4441150,444.115,1.0,1.0,0.0
1.0,1.0,4447000,444.7,1.0,1.0,0.0
1.0,1.0,4445200,444.52,1.0,1.0,0.0
1.0,1.0,4481650,448.165,1.0,1.0,0.0
1.0,1.0,4480750,448.075,1.0,1.0,0.0
1.0,1.0,4413250,441.325,1.0,1.0,0.0
1.0,1.0,4483900,448.39,1.0,1.0,0.0
1.0,1.0,4455550,445.555,1.0,1.0,0.0
1.0,1.0,4501450,450.145,1.0,1.0,0.0
1.0,1.0,4532500,453.25,1.0,1.0,0.0
1.0,1.0,4442950,444.295,1.0,1.0,0.0
1.0,1.0,4433950,443.395,1.0,1.0,0.0
1.0,1.0,4403350,440.335,1.0,1.0,0.0
1.0,1.0,4400650,440.065,1.0,1.0,0.0
1.0,1.0,4471300,447.13,1.0,1.0,0.0
1.0,1.0,4490650,449.065,1.0,1.0,0.0
1.0,1.0,4398850,439.885,1.0,1.0,0.0
1.0,1.0,4462300,446.23,1.0,1.0,0.0
1.0,1.0,4431700,443.17,1.0,1.0,0.0
1.0,1.0,4454650,445.465,1.0,1.0,0.0
1.0,1.0,4442050,444.205,1.0,1.0,0.0
1.0,1.0,4487950,448.795,1.0,1.0,0.0
1.0,1.0,4476700,447.67,1.0,1.0,0.0
1.0,1.0,4467250,446.725,1.0,1.0,0.0
1.0,1.0,4473550,447.355,1.0,1.0,0.0
1.0,1.0,4466800,446.68,1.0,1.0,0.0
1.0,1.0,4390750,439.075,1.0,1.0,0.0
1.0,1.0,4460950,446.095,1.0,1.0,0.0
1.0,1.0,4496500,449.65,1.0,1.0,0.0
1.0,1.0,4553200,455.32,1.0,1.0,0.0
1.0,1.0,4438000,443.8,1.0,1.0,0.0
1.0,1.0,4431700,443.17,1.0,1.0,0.0
1.0,1.0,4448350,444.835,1.0,1.0,0.0
1.0,1.0,4477600,447.76,1.0,1.0,0.0
1.0,1.0,4481650,448.165,1.0,1.0,0.0
1.0,1.0,4545550,454.555,1.0,1.0,0.0
1.0,1.0,4512250,451.225,1.0,1.0,0.0
1.0,1.0,4397950,439.795,1.0,1.0,0.0
1.0,1.0,4459150,445.915,1.0,1.0,0.0
1.0,1.0,4432150,443.215,1.0,1.0,0.0
1.0,1.0,4495600,449.56,1.0,1.0,0.0
1.0,1.0,4442050,444.205,1.0,1.0,0.0
1.0,1.0,4521700,452.17,1.0,1.0,0.0
1.0,1.0,4443400,444.34,1.0,1.0,0.0
1.0,1.0,4422700,442.27,1.0,1.0,0.0
1.0,1.0,4535200,453.52,1.0,1.0,0.0
1.0,1.0,4396150,439.615,1.0,1.0,0.0
1.0,1.0,4454650,445.465,1.0,1.0,0.0
1.0,1.0,4459150,445.915,1.0,1.0,0.0
1.0,1.0,4478050,447.805,1.0,1.0,0.0
1.0,1.0,4426750,442.675,1.0,1.0,0.0
1.0,1.0,4511350,451.135,1.0,1.0,0.0
1.0,1.0,4470400,447.04,1.0,1.0,0.0
1.0,1.0,4541500,454.15,1.0,1.0,0.0
