completion_rate,dtp2_rate,cost_total,cost_per_child,rate_poorest,rate_richest,equity_gap
0.8752,0.9541,979300,97.93,0.8651685393258427,0.9365337672904801,0.0713652279646374
0.8717,0.9525,978050,97.805,0.8555825242718447,0.9233025984911987,0.067720074219354
0.8722,0.9558,979700,97.97,0.851063829787234,0.9246401354784082,0.07357630569117413
0.8721,0.9504,977000,97.7,0.8534954407294832,0.9358379062895736,0.0823424655600904
0.8714,0.9498,978050,97.805,0.848692403486924,0.9259718775847808,0.07727947409785685
0.876,0.9533,978900,97.89,0.8591823491239455,0.9422594142259414,0.08307706510199586
0.8723,0.953,979650,97.965,0.8586956521739131,0.9283643892339545,0.0696687370600414
0.8733,0.9561,981200,98.12,0.8444165621079046,0.9407811843763125,0.09636462226840792
0.8735,0.9538,978700,97.87,0.8446969696969697,0.9184849732400164,0.07378800354304671
0.8728,0.9525,978500,97.85,0.8630221130221131,0.9327945555082944,0.06977244248618131
0.8687,0.9507,977150,97.715,0.848502994011976,0.9238991021804189,0.07539610816844289
0.8682,0.9527,978600,97.86,0.8507371007371007,0.933788979068774,0.08305187833167327
0.8728,0.9555,980000,98.0,0.8629882207067576,0.9233319519270617,0.06034373122030412
0.8719,0.9548,980100,98.01,0.8439412484700123,0.9326315789473684,0.08869033047735608
0.8752,0.9566,980100,98.01,0.8610108303249098,0.9320469798657718,0.07103614954086201
0.8658,0.9524,978000,97.8,0.8460155781905333,0.931740614334471,0.08572503614393767
0.87,0.9523,978400,97.84,0.8586118251928021,0.9238410596026491,0.06522923440984696
0.8702,0.953,977850,97.785,0.8497536945812808,0.9331046312178388,0.08335093663655802
0.871,0.9525,978050,97.805,0.8553770086526576,0.9140328697850821,0.05865586113242449
0.8685,0.9511,977350,97.735,0.8529584065612185,0.9269328802039083,0.07397447364268983
0.8717,0.9525,978500,97.85,0.8525485436893204,0.9251406317611424,0.07259208807182194
0.8696,0.9536,978600,97.86,0.8629536921151439,0.9141078838174274,0.051154191702283414
0.8717,0.9497,977100,97.71,0.8489077669902912,0.9223628691983122,0.07345510220802098
0.8725,0.9518,978150,97.815,0.8674922600619195,0.9191578947368421,0.05166563467492258
0.8685,0.9531,978800,97.88,0.8520958083832335,0.9332763045337895,0.081180496150556
0.8722,0.9566,980550,98.055,0.852179406190777,0.93488179178764,0.08270238559686294
0.871,0.9535,979000,97.9,0.8579988016776513,0.9291472210436996,0.07114841936604832
0.8717,0.9515,978000,97.8,0.8458715596330275,0.9295287505404237,0.0836571909073962
0.8725,0.9553,979450,97.945,0.8567073170731707,0.9352124526714346,0.07850513559826389
0.8727,0.9535,978550,97.855,0.859214501510574,0.9222842421640189,0.06306974065344495
0.8692,0.9529,979150,97.915,0.8651543793320731,0.923108552631579,0.05795417329950592
0.8739,0.9564,980000,98.0,0.8622356495468277,0.919765984120351,0.0575303345735233
0.8721,0.9548,981900,98.19,0.8573163327261688,0.9198837691988377,0.06256743647266894
0.8692,0.9497,976200,97.62,0.8460087994971716,0.9375262054507337,0.09151740595356217
