completion_rate,dtp2_rate,cost_total,cost_per_child,rate_poorest,rate_richest,equity_gap
0.9965,0.9968,8908600,890.86,0.9987684729064039,0.9964633068081344,-0.0023051660982694733
0.9973,0.9979,8907000,890.7,0.9981527093596059,0.9969657563935848,-0.0011869529660211153
0.9962,0.9966,8851650,885.165,0.9975505205143906,0.9970501474926253,-0.0005003730217653102
0.9965,0.9968,8957300,895.73,0.9988088147706968,0.9958211450062683,-0.0029876697644285466
0.9968,0.9974,8946950,894.695,0.9974375400384369,0.9970588235294118,-0.000378716509025101
0.9971,0.9977,8969050,896.905,0.9987714987714987,0.9978632478632479,-0.0009082509082508627
0.9956,0.9963,8795800,879.58,0.9987951807228915,0.9978485370051635,-0.0009466437177280129
0.9974,0.9976,8875450,887.545,0.9987871437234688,0.9983367983367983,-0.00045034538667043655
0.9967,0.9973,8921350,892.135,0.9963614311704063,0.9978549978549979,0.0014935666845915518
0.9964,0.9967,8841450,884.145,0.9982588508415554,0.998289136013687,3.028517213155002e-05
0.9962,0.9969,8946300,894.63,0.9981308411214953,0.9971134020618557,-0.00101743905963958
0.9971,0.9979,8795200,879.52,0.9987722529158993,0.9969827586206896,-0.0017894942952096926
0.9969,0.9974,8752200,875.22,0.999400479616307,0.9987336428872943,-0.0006668367290126875
0.9973,0.9977,8836400,883.64,0.9987285441830897,0.9983000424989376,-0.0004285016841520939
0.9971,0.9975,8829100,882.91,0.9987484355444305,0.9987520798668885,3.644322458029592e-06
0.9968,0.9974,8940650,894.065,0.9987819732034104,0.997539975399754,-0.0012419978036564139
0.9967,0.9972,8873850,887.385,0.99813200498132,0.9970978441127695,-0.001034160868550571
0.9963,0.9968,8931650,893.165,0.9975845410628019,0.9979641693811075,0.0003796283183056248
0.9969,0.9974,8943500,894.35,1.0,0.9974293059125964,-0.0025706940874036244
0.9968,0.9969,8835800,883.58,0.9994065281899109,0.9978750531236719,-0.0015314750662390741
0.9968,0.9973,8913450,891.345,0.9987752602571953,0.9970047068891742,-0.0017705533680211216
0.997,0.9974,8879400,887.94,0.9993997599039616,0.9987463435018805,-0.0006534164020810529
0.9965,0.9969,8863900,886.39,1.0,0.9987096774193548,-0.001290322580645209
0.9969,0.9975,8831450,883.145,0.998755444928438,0.9978531558608845,-0.0009022890675535189
0.997,0.9971,8842050,884.205,0.9993819530284301,0.9995739241585002,0.00019197113007007882
0.9967,0.9974,8881300,888.13,0.9970344009489917,0.9966344131257888,-0.0003999878232028298
0.9971,0.9978,8829850,882.985,0.9988116458704694,0.9965472593871385,-0.002264386483330938
0.9979,0.9983,8786050,878.605,1.0,0.9983000424989376,-0.0016999575010624435
0.9974,0.9981,8897950,889.795,0.9969437652811736,0.9995877988458368,0.0026440335646632507
0.9974,0.9979,8847100,884.71,0.999395039322444,0.9983525535420099,-0.0010424857804340881
0.9969,0.9976,8823650,882.365,1.0,0.9978867286559594,-0.0021132713440406015
0.9977,0.9983,8855950,885.595,0.9987864077669902,0.9978595890410958,-0.0009268187258943961
0.9963,0.9971,8845950,884.595,0.9975932611311673,0.9957983193277311,-0.0017949418034362008
0.9961,0.9964,8865050,886.505,0.9993819530284301,0.9982616253802694,-0.0011203276481607238
0.997,0.9972,8947800,894.78,0.998769987699877,0.9966555183946488,-0.0021144693052281838
0.9969,0.9976,8894850,889.485,0.9993972272453285,0.9970338983050847,-0.002363328940243825
0.9964,0.9967,8944300,894.43,1.0,0.9979096989966555,-0.002090301003344508
0.9963,0.9971,8834150,883.415,0.9980657640232108,0.9971451876019576,-0.0009205764212532053
0.9966,0.9971,8941250,894.125,0.9982195845697329,0.9974662162162162,-0.0007533683535166924
0.9971,0.9977,8842900,884.29,0.9994044073853484,0.9966859983429992,-0.0027184090423492124
0.9966,0.9969,8803150,880.315,0.9993909866017052,0.9953271028037384,-0.00406388379796685
0.9969,0.9975,8906550,890.655,0.9976470588235294,0.9978605049208387,0.00021344609730922226
0.9971,0.9979,8837300,883.73,0.9975186104218362,0.9979149291075896,0.0003963186857534051
0.9961,0.9969,8875800,887.58,0.9964518036664696,0.9974237870330614,0.0009719833665918776
0.996,0.9966,8906050,890.605,0.9975293390982087,0.9983242563887725,0.0007949172905638013
0.9964,0.9965,8727900,872.79,1.0,0.995640802092415,-0.0043591979075849885
0.9969,0.9974,8820150,882.015,0.9987397605545053,0.9966887417218543,-0.0020510188326510193
0.9973,0.9974,8853700,885.37,1.0,0.998280309544282,-0.0017196904557179593
0.9965,0.9969,8974250,897.425,0.999409681227863,0.9982653946227233,-0.001144286605139655
0.9971,0.9972,8770900,877.09,1.0,0.99833748960931,-0.0016625103906899863
0.9962,0.9969,8836500,883.65,0.9981458590852905,0.9987271955876114,0.0005813365023208394
0.9965,0.997,8898050,889.805,0.9976176295413937,0.9953330504879083,-0.002284579053485336
0.9966,0.9972,8791850,879.185,0.9987707437000615,0.9978885135135135,-0.0008822301865479831
0.9974,0.9975,8843600,884.36,0.998769987699877,0.9987244897959183,-4.549790395869113e-05
0.9975,0.9977,8848500,884.85,0.9993694829760403,0.9991431019708654,-0.00022638100517491377
0.9961,0.9967,8917700,891.77,0.9970023980815348,0.9974271012006861,0.0004247031191513262
0.996,0.9971,8755000,875.5,0.9969861362266426,0.9983050847457627,0.0013189485191201777
0.9961,0.9968,8783200,878.32,0.9993868792152054,0.9982668977469671,-0.0011199814682383291
0.9961,0.9969,8903750,890.375,0.9982279976373302,0.9977817213842058,-0.0004462762531243225
0.9967,0.997,8863900,886.39,0.9981938591210114,0.9978768577494692,-0.00031700137154222485
0.9969,0.9974,8895250,889.525,0.9982142857142857,0.9987341772151899,0.000519891500904146
0.9976,0.9981,8941450,894.145,0.9994093325457767,0.9991445680068435,-0.0002647645389332043
0.998,0.9984,8696800,869.68,0.9993773349937733,0.9987239472564866,-0.0006533877372867369
0.9974,0.998,8913750,891.375,0.9982568274259151,0.9983143699957859,5.754256987078321e-05
0.997,0.9978,8852350,885.235,0.9976331360946745,0.9983129481231547,0.00067981202848022
0.9968,0.9973,8806900,880.69,0.9993917274939172,0.9974926870037609,-0.001899040490156323
0.9964,0.9973,8886650,888.665,0.9970095693779905,0.9965050240279598,-0.0005045453500306385
0.9976,0.998,8886500,888.65,0.9993757802746567,0.998745294855709,-0.0006304854189477238
0.9971,0.9976,8948000,894.8,1.0,0.9983072365636902,-0.0016927634363097521
0.997,0.9976,8884250,888.425,0.9981366459627329,0.9991645781119465,0.001027932149213595
0.996,0.9968,8896600,889.66,0.9987138263665595,0.9979175343606831,-0.0007962920058763867
0.9968,0.9975,8856800,885.68,0.9993917274939172,0.9970149253731343,-0.0023768021207829504
0.9972,0.9976,8818300,881.83,1.0,0.9982993197278912,-0.00170068027210879
0.9969,0.9975,8972000,897.2,0.9987752602571953,0.9978411053540587,-0.0009341549031366414
0.9973,0.9978,8855500,885.55,0.9981851179673321,0.9995700773860705,0.0013849594187383962
0.9966,0.9971,8901750,890.175,0.9993834771886559,0.997411561691113,-0.001971915497542942
0.9968,0.9976,8840850,884.085,0.9987737584304108,0.9974651457541192,-0.001308612676291676
0.997,0.9979,8838100,883.81,0.9981515711645101,0.9978411053540587,-0.0003104658104514657
0.9975,0.9981,8988000,898.8,0.9975170701427685,0.9983164983164983,0.0007994281737297992
0.9965,0.9969,8905900,890.59,0.9987623762376238,0.9974435449510013,-0.0013188312866224683
0.9963,0.9966,9009650,900.965,0.9974811083123426,0.9970686767169179,-0.0004124315954247004
0.9964,0.997,8784000,878.4,0.9993670886075949,0.99748322147651,-0.0018838671310849042
0.9972,0.9975,8891900,889.19,0.9988016776512882,0.997428204029147,-0.0013734736221412414
0.9965,0.9974,8850050,885.005,0.995752427184466,0.9982661465106198,0.0025137193261538515
0.9963,0.9967,8799750,879.975,0.9993972272453285,0.9966569160050146,-0.0027403112403139307
0.998,0.9981,8802800,880.28,1.0,0.9974694221847322,-0.002530577815267776
0.9971,0.9978,8834000,883.4,0.9987797437461867,0.9970476592155209,-0.0017320845306658672
0.9959,0.9964,8922950,892.295,0.9987569919204475,0.9964711071901191,-0.0022858847303284247
0.9967,0.9975,8945500,894.55,0.998755444928438,0.999163529903806,0.0004080849753679283
0.997,0.9973,8802750,880.275,0.9993726474278545,0.9966666666666667,-0.002705980761187776
0.9973,0.9976,8887150,888.715,0.9993811881188119,0.9970414201183432,-0.002339768000468756
0.997,0.9972,8872300,887.23,0.9987959060806743,0.9969512195121951,-0.001844686568479137
0.9957,0.9966,8900050,890.005,0.9968152866242038,0.9970760233918129,0.00026073676760907105
0.9971,0.9973,8895650,889.565,1.0,0.9961848240779991,-0.0038151759220008685
0.996,0.9969,8837550,883.755,0.9975859987929994,0.9978260869565218,0.00024008816352238949
0.9971,0.998,8895500,889.55,0.9981226533166458,0.9983402489626556,0.00021759564600976056
0.9976,0.998,8911800,891.18,0.9993823347745522,0.9963250306247448,-0.003057304149807427
0.9963,0.9967,8844400,884.44,0.9987871437234688,0.9975155279503105,-0.0012716157731582634
0.9977,0.998,8960850,896.085,0.9987661937075879,0.9991816693944353,0.00041547568684741076
0.9961,0.9964,8872250,887.225,0.9982100238663485,0.996328029375765,-0.0018819944905834607
0.9965,0.9975,8881650,888.165,0.9967658473479948,0.9987525987525988,0.0019867514046040258
0.9974,0.9978,8850550,885.055,1.0,0.9973776223776224,-0.002622377622377603
0.9967,0.9973,8746500,874.65,0.999390243902439,0.9973741794310722,-0.0020160644713668185
0.9974,0.9977,8967000,896.7,0.9975201487910725,0.9974694221847322,-5.072660634031223e-05
0.996,0.9966,8963650,896.365,1.0,0.9970098248611704,-0.0029901751388295983
0.9964,0.997,8897450,889.745,0.9981504315659679,0.9978876214617659,-0.0002628101042020381
0.9967,0.9972,8836950,883.695,0.9987373737373737,0.9995841995841996,0.0008468258468259382
0.9971,0.9974,8997300,899.73,1.0,0.997872340425532,-0.0021276595744680327
0.9967,0.9971,8919300,891.93,1.0,0.998303647158609,-0.0016963528413910245
0.997,0.9978,8891050,889.105,0.996956786366403,0.9982661465106198,0.0013093601442168978
0.9956,0.9963,8905900,890.59,0.9981424148606811,0.9974651457541192,-0.0006772691065619618
0.9972,0.9973,8829400,882.94,0.9988023952095808,0.9978605049208387,-0.0009418902887421421
0.9968,0.9974,8821950,882.195,0.9993961352657005,0.9953031596925704,-0.004092975573130042
0.9982,0.9985,8960500,896.05,1.0,0.9991557619248628,-0.0008442380751372269
0.9975,0.9981,8887600,888.76,0.9980842911877394,0.9991614255765199,0.0010771343887804319
0.9972,0.9974,8873400,887.34,0.9988172678888232,0.9979184013322231,-0.0008988665566000975
0.9969,0.9974,8934150,893.415,0.9993913572732805,0.9974811083123426,-0.0019102489609379436
0.9967,0.9971,8914800,891.48,0.9993917274939172,0.9970059880239521,-0.00238573946996512
0.9973,0.9978,8941200,894.12,0.9974059662775616,0.9987515605493134,0.0013455942717517377
0.9976,0.998,8932650,893.265,0.9993954050785974,0.9978982765868012,-0.0014971284917961736
0.998,0.9981,8863100,886.31,1.0,0.9995755517826825,-0.0004244482173174635
0.9975,0.9979,8830300,883.03,0.9993957703927493,0.997872340425532,-0.0015234299672173268
0.9962,0.997,8867450,886.745,1.0,0.9966666666666667,-0.0033333333333332993
0.9968,0.9972,8781400,878.14,0.9994107248084856,0.997398091934085,-0.002012632874400566
0.997,0.9974,8818300,881.83,1.0,0.998286203941731,-0.001713796058269046
0.9974,0.9978,8809450,880.945,0.9988059701492538,0.9987315010570824,-7.446909217134756e-05
0.9979,0.9981,8896450,889.645,0.9981773997569866,0.996608732513777,-0.0015686672432095872
0.9967,0.997,8910950,891.095,0.9981191222570532,0.9987525987525988,0.0006334764955455707
0.9959,0.9964,8844650,884.465,0.9981729598051157,0.9978336221837089,-0.00033933762140681
0.9975,0.9977,8854100,885.41,1.0,0.997865072587532,-0.002134927412468013
0.9965,0.9971,8878400,887.84,0.9969456322541234,0.9965337954939342,-0.00041183676018918813
0.9962,0.9968,8848850,884.885,0.9994138335287222,0.9991677070328756,-0.00024612649584654367
0.9971,0.9974,8918100,891.81,0.9993714644877436,0.9967172753385309,-0.0026541891492126712
0.997,0.9979,8906650,890.665,0.9993781094527363,0.9987463435018805,-0.0006317659508557893
0.9961,0.9965,8867550,886.755,0.9993702770780857,0.996701030927835,-0.0026692461502506593
0.997,0.9973,8922050,892.205,0.9975278121137207,0.997907949790795,0.00038013767707434365
0.9976,0.9977,8781250,878.125,0.9975354282193469,0.9991503823279524,0.0016149541086054597
0.997,0.9975,8815700,881.57,0.9987760097919217,0.9987735077677842,-2.502024137540637e-06
0.9966,0.9975,8878550,887.855,0.9987692307692307,0.99790004199916,-0.0008691887700706946
0.9964,0.9969,8951550,895.155,0.9993618379068283,0.9983214435585397,-0.0010403943482886202
0.998,0.9986,8802000,880.2,0.9988351776354106,0.9995657837603127,0.0007306061249020557
0.9978,0.998,8926250,892.625,0.9987600743955363,1.0,0.001239925604463732
0.9963,0.9968,8804550,880.455,0.998813056379822,0.9965753424657534,-0.002237713914068573
0.9975,0.9981,8949950,894.995,1.0,0.9991496598639455,-0.0008503401360544505
0.9971,0.9977,8861400,886.14,1.0,0.9986962190352021,-0.0013037809647978849
0.9971,0.9976,8884150,888.415,1.0,0.9974640743871513,-0.002535925612848655
0.9968,0.9977,8929750,892.975,0.9963076923076923,0.998274374460742,0.001966682153049626
0.997,0.9975,8793000,879.3,0.9976771196283392,0.9956672443674177,-0.0020098752609214454
0.9972,0.9975,8777250,877.725,0.9988310929281122,0.9978623343309106,-0.00096875859720158
0.9965,0.9972,8795950,879.595,0.996962332928311,0.9982817869415808,0.0013194540132697163
0.9962,0.9966,8824950,882.495,0.996875,0.9991589571068125,0.0022839571068125064
0.9968,0.9975,8777600,877.76,0.9987714987714987,0.9979088247595148,-0.0008626740119839216
0.9968,0.9974,8870300,887.03,0.9993968636911942,0.998745294855709,-0.0006515688354852278
0.996,0.9969,8897600,889.76,0.9969733656174334,0.9970187393526405,4.5373735207077104e-05
0.9965,0.9971,8847800,884.78,0.9982164090368609,0.998262380538662,4.5971501801078674e-05
0.9971,0.9972,8926200,892.62,0.9987944544906571,0.9974182444061962,-0.0013762100844608716
0.9965,0.9973,8931300,893.13,0.9981981981981982,0.9973799126637555,-0.000818285534442742
0.9969,0.9975,8860500,886.05,0.9993808049535604,0.9995824634655532,0.00020165851199283047
0.9963,0.9974,8848700,884.87,0.9976076555023924,0.9974619289340102,-0.00014572656838218734
0.996,0.9968,8815400,881.54,0.9974731522425774,0.9966230476994512,-0.0008501045431261733
0.9971,0.998,8833750,883.375,0.9993706733794839,0.9970136518771331,-0.0023570215023508423
0.9961,0.9965,8879150,887.915,0.9982089552238806,0.9986899563318777,0.00048100110799709217
0.9966,0.9971,8911150,891.115,0.9993769470404984,0.9970364098221846,-0.002340537218313843
0.997,0.9975,8814500,881.45,0.9980756895445798,0.9983014861995754,0.00022579665499555812
0.9975,0.9981,8915750,891.575,0.9993853718500307,0.9987124463519313,-0.000672925498099386
0.997,0.9974,8887500,888.75,0.9994103773584906,0.9961945031712474,-0.0032158741872432284
0.9968,0.9974,8975450,897.545,0.9975975975975976,0.9978795589482612,0.0002819613506636065
0.9971,0.998,8907000,890.7,0.9988023952095808,0.9974468085106383,-0.0013555866989425347
0.9975,0.9981,8908450,890.845,0.9976456739258387,0.9983409373703858,0.0006952634445470673
0.997,0.9976,8888500,888.85,0.9981296758104738,0.9991680532445923,0.0010383774341184981
0.9958,0.9964,8775750,877.575,0.9975757575757576,0.9948783610755442,-0.0026973965002133893
0.997,0.9972,8864350,886.435,1.0,0.9979201331114809,-0.002079866888519133
0.9972,0.9975,8853100,885.31,1.0,0.9978858350951374,-0.0021141649048626032
0.9967,0.9972,8794950,879.495,0.9987623762376238,0.9982847341337907,-0.0004776421038330536
0.9968,0.9976,8867250,886.725,0.9981060606060606,0.9979088247595148,-0.00019723584654574022
0.9965,0.9971,8976950,897.695,0.9982185273159145,0.9947894051237516,-0.003429122192162959
0.997,0.9973,8908850,890.885,0.9993827160493827,0.9966499162479062,-0.0027327998014764487
0.997,0.9974,8898200,889.82,0.9987812309567337,0.9974511469838573,-0.0013300839728763725
0.9976,0.9981,8939100,893.91,0.9993718592964824,0.9975530179445351,-0.00181884135194732
0.9968,0.9972,8882300,888.23,0.9993857493857494,0.9970174691095015,-0.002368280276247914
0.9969,0.9977,8959750,895.975,1.0,0.9991725279271825,-0.0008274720728175256
0.9966,0.9969,8839150,883.915,0.9981504315659679,0.9974413646055437,-0.0007090669604242761
0.9973,0.9976,8820050,882.005,0.9970570924072985,0.9991786447638604,0.002121552356561973
0.997,0.9977,8832150,883.215,0.9987944544906571,0.997093023255814,-0.0017014312348431204
0.9964,0.9971,8775250,877.525,0.998812351543943,0.9949087823504454,-0.003903569193497547
0.9977,0.998,8810100,881.01,1.0,0.9974587039390089,-0.0025412960609910717
0.9964,0.9974,8869500,886.95,0.9963942307692307,0.9995821145006268,0.003187883731396113
0.9974,0.998,8874550,887.455,0.9981470043236566,0.996526270082501,-0.001620734241155497
0.9974,0.9977,8875900,887.59,0.9982384028185555,0.997895622895623,-0.00034277992293252346
0.9973,0.9979,8857200,885.72,0.9987405541561712,0.9966173361522199,-0.0021232180039513215
0.9971,0.9978,8983450,898.345,0.9994054696789536,0.9981965734896303,-0.0012088961893232941
0.9967,0.9972,8908500,890.85,0.9987834549878345,0.9970238095238095,-0.0017596454640249615
0.9968,0.9974,8795100,879.51,0.9993939393939394,0.998240211174659,-0.0011537282192803922
0.9966,0.9973,8877750,887.775,0.9975859987929994,0.9978777589134126,0.0002917601204132092
0.9975,0.9978,8907750,890.775,1.0,0.9982927870251814,-0.0017072129748185727
0.9971,0.9976,8903950,890.395,0.9968944099378882,0.9966414777497901,-0.0002529321880981872
0.9979,0.9985,8937650,893.765,0.9993957703927493,0.9995840266222962,0.00018825622954687926
0.9969,0.9977,8892150,889.215,0.9988002399520096,0.9973787680209698,-0.0014214719310398083
0.9965,0.997,8882100,888.21,0.9993887530562348,0.9978420371169616,-0.0015467159392731356
0.9968,0.9974,8892400,889.24,0.9987871437234688,0.9983079526226735,-0.00047919110079530647
0.997,0.9975,8946850,894.685,0.9994295493439818,0.997384481255449,-0.0020450680885327754
0.9969,0.9974,8898400,889.84,0.9987631416202845,0.9974369927381461,-0.0013261488821383338
0.9967,0.9973,8890850,889.085,0.9987546699875467,0.9974500637484063,-0.0013046062391404156
0.9973,0.9973,8971100,897.11,1.0,0.9991390443392165,-0.0008609556607834801
0.9969,0.9976,8788350,878.835,0.9994001199760048,0.9978503869303526,-0.0015497330456522018
0.9969,0.9971,8815750,881.575,0.9993954050785974,0.9970008568980291,-0.002394548180568279
0.9969,0.9974,8905650,890.565,0.9987593052109182,0.9983559391697493,-0.0004033660411688622
0.9962,0.9969,8838450,883.845,0.9970777323202805,0.9978260869565218,0.000748354636241233
0.9973,0.9977,8922000,892.2,0.9993939393939394,0.9965797349294571,-0.0028142044644823283
0.9962,0.9969,8773800,877.38,0.9975414874001229,0.9979235880398671,0.0003821006397441984
0.9969,0.9975,8931900,893.19,0.9987293519695044,0.9974937343358395,-0.001235617633664865
0.9968,0.9978,8837050,883.705,0.9987760097919217,0.9970263381478335,-0.0017496716440882354
0.9971,0.9979,8748900,874.89,1.0,0.9974435449510013,-0.002556455048998707
0.9964,0.9971,8969450,896.945,0.9987468671679198,0.9974446337308348,-0.0013022334370850208
0.9972,0.9979,8840650,884.065,0.9982014388489209,0.997865072587532,-0.00033636626138888737
0.9974,0.9976,8944500,894.45,0.999409681227863,0.9974511469838573,-0.0019585342440057163
0.9972,0.9976,8924400,892.44,0.9987745098039216,0.9979699553390174,-0.0008045544649041281
0.9974,0.998,8859500,885.95,0.9968886123210952,0.9991621281943862,0.0022735158732910543
0.9964,0.9973,8832600,883.26,0.9993928354584092,0.996608732513777,-0.002784102944632161
0.9976,0.9982,8913350,891.335,0.9993975903614458,0.9991539763113367,-0.00024361405010908666
0.9964,0.9969,8889000,888.9,0.995752427184466,0.9979035639412998,0.0021511367568337603
0.9969,0.9977,8905750,890.575,0.9994152046783625,0.9975051975051975,-0.0019100071731650292
0.9964,0.9969,8788450,878.845,0.9994026284348865,0.9956952216960826,-0.0037074067388038756
0.9973,0.9978,8823700,882.37,1.0,0.997870528109029,-0.002129471890971013
0.9971,0.9975,8830150,883.015,0.9987973541791942,0.9978991596638656,-0.0008981945153286874
0.997,0.9977,8842350,884.235,0.9981308411214953,0.9982825246887076,0.0001516835672122907
0.9968,0.997,8928000,892.8,0.9993975903614458,0.9978429680759275,-0.0015546222855182812
0.9974,0.9978,8888500,888.85,0.9981949458483754,0.9983505154639175,0.00015556961554208382
0.9965,0.9971,8853600,885.36,0.9993777224642191,0.9979035639412998,-0.0014741585229193221
0.9975,0.998,8833750,883.375,1.0,0.9987018606663782,-0.0012981393336217728
0.9976,0.9977,8820600,882.06,1.0,0.9991201055873296,-0.0008798944126704455
0.9968,0.9974,8958550,895.855,0.9993887530562348,0.9974259974259975,-0.0019627556302372895
0.9979,0.9984,8854800,885.48,0.9987893462469734,0.9987266553480475,-6.269089892585455e-05
0.9959,0.9966,8940250,894.025,0.9974226804123711,0.9962121212121212,-0.0012105592002499277
0.9963,0.9971,8922400,892.24,0.9994079336885732,0.9974500637484063,-0.0019578699401668898
0.9968,0.9972,8743450,874.345,0.99880810488677,0.9970008568980291,-0.0018072479887408788
0.9972,0.9977,8896850,889.685,1.0,0.9987684729064039,-0.0012315270935960854
0.9975,0.9978,8872350,887.235,0.9981527093596059,0.998697351280938,0.0005446419213320786
0.9958,0.9969,8756600,875.66,1.0,0.996160409556314,-0.0038395904436859807
0.9968,0.9974,8790800,879.08,0.9974811083123426,0.9991521831284442,0.0016710748161016253
0.9967,0.9974,8844150,884.415,0.9975609756097561,0.9974003466204506,-0.00016062898930546687
0.9961,0.9966,8853300,885.33,0.9994209612044007,0.9952708512467756,-0.004150109957625103
0.9969,0.9975,8985900,898.59,0.9987677141096735,0.9987124463519313,-5.5267757742116785e-05
0.9967,0.9975,8864050,886.405,0.9981773997569866,0.9966358284272497,-0.0015415713297368683
0.9967,0.9972,8814100,881.41,1.0,0.9975020815986678,-0.0024979184013321776
0.9976,0.9981,8864300,886.43,0.9981884057971014,0.9987304274227676,0.0005420216256661892
0.9966,0.9968,8998400,899.84,0.9988310929281122,0.9944229944229944,-0.004408098505117808
0.9964,0.9965,8921850,892.185,1.0,0.9978947368421053,-0.002105263157894721
0.9973,0.9978,8963050,896.305,0.9993784959602238,0.9974651457541192,-0.0019133502061046137
0.9968,0.9973,8803250,880.325,0.9987812309567337,0.9978982765868012,-0.0008829543699324649
0.9971,0.9973,8890400,889.04,0.9987646695491044,0.9983409373703858,-0.00042373217871860547
0.9965,0.9972,8967950,896.795,0.9987737584304108,0.9973357015985791,-0.0014380568318317355
0.9968,0.9972,8940050,894.005,0.9993753903810119,0.9982736296935693,-0.00110176068744261
0.9973,0.9979,8861100,886.11,0.9987654320987654,0.9969631236442517,-0.0018023084545137902
0.9973,0.9974,8833000,883.3,0.998769987699877,0.9974226804123711,-0.0013473072875058723
0.9959,0.9963,8828100,882.81,0.9987397605545053,0.9982570806100218,-0.0004826799444834773
0.9975,0.9981,8918200,891.82,0.997563946406821,0.9991492981709911,0.0015853517641700732
0.9968,0.9975,8983550,898.355,0.9993678887484198,0.998744769874477,-0.0006231188739427296
0.9972,0.9975,8917800,891.78,1.0,0.998697351280938,-0.0013026487190620495
0.9965,0.9972,8870050,887.005,0.9987349778621126,0.9991445680068435,0.00040959014473085364
0.9974,0.9977,8861450,886.145,1.0,0.9966216216216216,-0.0033783783783783994
0.9975,0.9977,8875600,887.56,0.9993857493857494,0.9978364344439636,-0.0015493149417857843
0.9979,0.9982,8912950,891.295,0.9993765586034913,0.9978920741989882,-0.0014844844045031058
0.9968,0.9973,8966450,896.645,0.9976359338061466,0.9982238010657194,0.0005878672595728274
0.9966,0.9968,8864900,886.49,0.9993939393939394,0.9978466838931955,-0.0015472555007438604
0.9964,0.9969,8899850,889.985,0.9987507807620237,0.9973764757324005,-0.0013743050296232129
0.9974,0.9978,8954900,895.49,0.9993738259236068,1.0,0.0006261740763932044
0.998,0.9985,8885500,888.55,0.9987944544906571,0.9995733788395904,0.0007789243489333408
0.9968,0.9975,8864250,886.425,0.9981662591687042,0.996605854900297,-0.0015604042684072006
0.9965,0.9968,8844300,884.43,0.9993909866017052,0.9974489795918368,-0.0019420070098684628
0.9977,0.9982,8800950,880.095,0.9987722529158993,0.9983093829247676,-0.00046286999113176464
0.9977,0.9979,8881350,888.135,0.9994019138755981,0.9987190435525192,-0.0006828703230788991
0.9974,0.9978,8913800,891.38,0.9987349778621126,0.9982502187226596,-0.00048475913945300597
0.9972,0.9977,8834750,883.475,0.9976004799040192,0.9970225435984688,-0.0005779363055504749
0.9965,0.9971,8899400,889.94,0.9987760097919217,0.9949685534591195,-0.003807456332802217
0.9967,0.9974,8797100,879.71,0.9993823347745522,0.9961389961389961,-0.0032433386355560367
0.9976,0.9979,8858700,885.87,1.0,0.9995739241585002,-0.0004260758414997845
0.9976,0.998,8834600,883.46,0.9981818181818182,0.9987298899237934,0.0005480717419752423
0.9965,0.9969,8904250,890.425,0.9993823347745522,0.998303647158609,-0.001078687615943208
0.9954,0.996,8887750,888.775,0.9981072555205047,0.9982585981715281,0.0001513426510233451
0.9972,0.9974,8932150,893.215,0.9993913572732805,0.9995821145006268,0.0001907572273462943
0.9972,0.9979,8866100,886.61,0.9987995198079231,0.9978732454274777,-0.0009262743804454576
0.9963,0.9968,8803000,880.3,0.9981492905613819,0.997071129707113,-0.001078160854268928
0.9974,0.9977,8945800,894.58,0.9982394366197183,0.9995621716287215,0.001322735009003262
0.9972,0.9976,8863550,886.355,0.9993646759847522,0.9979218620116376,-0.0014428139731146317
0.9975,0.9979,8813000,881.3,1.0,0.9971533143554291,-0.002846685644570912
0.9969,0.9974,8797450,879.745,0.9981308411214953,0.9983143699957859,0.00018352887429062825
0.9968,0.9971,8831450,883.145,0.9981214777708203,0.9987416107382551,0.0006201329674347944
0.9966,0.9971,8828700,882.87,1.0,0.9978411053540587,-0.0021588946459413227
0.9965,0.997,8865400,886.54,1.0,0.9974597798475868,-0.002540220152413175
0.997,0.9974,8861800,886.18,0.999379652605459,0.9973810563072893,-0.0019985962981696748
0.9969,0.9975,8869450,886.945,0.9976047904191617,0.9961123110151188,-0.0014924794040429568
0.9975,0.998,8847350,884.735,0.9993781094527363,0.998324958123953,-0.0010531513287832528
0.9965,0.997,8785500,878.55,0.9987886129618413,0.9969827586206896,-0.001805854341151658
0.9973,0.9974,8840950,884.095,0.9993761696818465,0.9987124463519313,-0.0006637233299151557
0.9962,0.997,8832750,883.275,0.9981561155500922,0.9975,-0.0006561155500921512
0.9967,0.997,8924400,892.44,0.9994029850746269,0.9987018606663782,-0.0007011244082486545
0.9961,0.9965,8847900,884.79,1.0,0.9983014861995754,-0.001698513800424628
0.9971,0.9974,8810750,881.075,0.9987707437000615,0.99790004199916,-0.0008707017009014217
0.9976,0.9981,8801850,880.185,1.0,0.9982102908277405,-0.0017897091722595126
0.9974,0.9978,8930650,893.065,0.998755444928438,0.9974511469838573,-0.0013042979445807568
0.9971,0.9976,8924500,892.45,0.9993753903810119,0.9979184013322231,-0.0014569890487887704
0.9971,0.9972,8885800,888.58,1.0,0.9975216852540273,-0.0024783147459727095
0.9972,0.9975,8802700,880.27,0.9993773349937733,0.9961669505962522,-0.003210384397521193
0.9971,0.9976,8798650,879.865,0.9987827145465612,0.9979096989966555,-0.0008730155499057091
0.9963,0.9969,9029450,902.945,0.9987782529016493,0.9979166666666667,-0.0008615862349826697
0.997,0.9974,8869050,886.905,0.9993932038834952,0.9983079526226735,-0.0010852512608217069
