child_id,dose_step,optimal_action,q_a0,q_a1,q_a2,q_a3,q_a4,q_max,q_advantage,behaviour_action,weight
347_19_3,1,2,1.1197771954615168,1.1647595034257567,1.1672391652827336,1.167034088843321,1.1623156313285397,1.1672391652827336,0.047461969821216865,0,1.8725999593734741
347_29_2,0,4,1.606735971932159,1.5811493656324234,1.595701992782768,1.167034088843321,1.6135914196990186,1.6135914196990186,0.03244205406659528,1,1.8725999593734741
347_29_2,1,2,0.8287682337176825,1.1669298009114062,1.1692835204024135,1.167034088843321,1.0555685572346836,1.1692835204024135,0.0023537194910072667,1,1.8725999593734741
347_38_3,0,0,1.652026132323525,1.58098210165413,1.5910702920708224,1.167034088843321,1.6198276984230982,1.652026132323525,0.0,0,1.8725999593734741
347_38_3,1,1,0.5662028849888904,1.1682271349850248,1.165426743393493,1.167034088843321,1.1547856258236369,1.1682271349850248,0.0,1,1.8725999593734741
347_45_2,0,2,1.3895855055714001,1.5807224941594158,1.6075398165589025,1.167034088843321,1.6040388861399524,1.6075398165589025,0.026817322399486754,1,1.8725999593734741
347_45_2,1,3,0.6269349072702055,1.1662883047081745,1.1654528862931557,1.167034088843321,1.129914099648227,1.167034088843321,0.0007457841351465877,1,1.8725999593734741
347_54_2,0,2,1.5510837254626477,1.5892131226937545,1.606264224179206,1.167034088843321,1.5816205904370966,1.606264224179206,0.05518049871655828,0,1.8725999593734741
347_54_2,1,2,0.7437724802886692,1.1673223650268918,1.1694454007033246,1.167034088843321,1.1223315154495401,1.1694454007033246,0.002123035676432794,1,1.8725999593734741
347_59_2,0,2,1.5070488165712708,1.5731468215780435,1.5858693260862828,1.167034088843321,1.5354433394314084,1.5858693260862828,0.07882050951501207,0,1.8725999593734741
347_59_2,1,2,0.23348256265144895,1.1650058912653074,1.1684420210281377,1.167034088843321,0.42508411662838036,1.1684420210281377,0.9349594583766887,0,1.8725999593734741
348_13_2,0,1,1.6108684154866362,1.6469184990218013,1.5819472949215752,1.167034088843321,1.6175880543265806,1.6469184990218013,0.0,1,2.6691479682922363
348_13_2,1,0,1.2054395531534061,1.1702706846159336,1.1659981136011681,1.167034088843321,1.1703715724829673,1.2054395531534061,0.035168868537472475,1,2.6691479682922363
348_29_3,0,4,1.550583035727126,1.5949058234615723,1.5849608831474187,1.167034088843321,1.5964096367677805,1.5964096367677805,0.0015038133062081904,1,2.6691479682922363
348_29_3,1,4,1.1662473659267107,1.1666555374201906,1.167683747910269,1.167034088843321,1.1722781749456033,1.1722781749456033,0.0060308090188925245,0,2.6691479682922363
348_39_2,0,0,1.6763099035357039,1.6017188804550013,1.5819418372353873,1.167034088843321,1.6066138241783396,1.6763099035357039,0.0,0,2.6691479682922363
348_39_2,1,0,1.1978356540692818,1.174639542538155,1.1678111776235038,1.167034088843321,1.1727695540813439,1.1978356540692818,0.0,0,2.6691479682922363
348_68_8,0,4,1.588983103078099,1.5946276898494938,1.5958580245662228,1.167034088843321,1.6118340765349761,1.6118340765349761,0.017206386685482356,1,2.6691479682922363
348_68_8,1,3,1.1403178764316602,1.1670102005677434,1.166673296341235,1.167034088843321,1.1433864681813464,1.167034088843321,2.3888275577643725e-05,1,2.6691479682922363
349_3_2,0,2,1.2088586930289187,1.5803677573441388,1.5922165544663855,1.167034088843321,1.543746977952253,1.5922165544663855,0.011848797122246735,1,1.4779009819030762
349_3_2,1,1,0.8823609501312357,1.1675584132934815,1.1660302838081726,1.167034088843321,1.165513106613795,1.1675584132934815,0.0,1,1.4779009819030762
349_40_2,0,1,1.1665981341907117,1.5896184921747816,1.5862966980715818,1.167034088843321,1.5496670894086724,1.5896184921747816,0.4230203579840699,0,1.4779009819030762
349_49_5,0,2,1.2227039392520058,1.58678668791018,1.5958669900428124,1.167034088843321,1.5272134804201614,1.5958669900428124,0.3731630507908066,0,1.4779009819030762
349_49_5,1,4,0.7697772587831617,1.1672538673181911,1.1677716599331893,1.167034088843321,1.1951057945304926,1.1951057945304926,0.027851927212301453,1,1.4779009819030762
350_17_2,0,2,1.2093761847765618,1.5774293372310604,1.5839833260134868,1.167034088843321,1.519394916438441,1.5839833260134868,0.006553988782426412,1,1.9391460418701172
350_17_2,1,2,0.20410007384291146,1.1654134585449778,1.169822948344616,1.167034088843321,0.2843234805543303,1.169822948344616,0.9657228745017046,0,1.9391460418701172
350_25_2,0,4,1.32863113768562,1.5808439079521364,1.5823314659424368,1.167034088843321,1.601908468551251,1.601908468551251,0.021064560599114657,1,1.9391460418701172
350_25_2,1,1,0.5892692326622716,1.1685633709579895,1.1678627401757802,1.167034088843321,1.0075325370399013,1.1685633709579895,0.0,1,1.9391460418701172
350_36_2,0,2,1.409709692836219,1.5787826575533843,1.581670274213408,1.167034088843321,1.537973200298608,1.581670274213408,0.002887616660023573,1,1.9391460418701172
350_36_2,1,3,0.8779612296584727,1.1662795645486006,1.165935879399908,1.167034088843321,1.1248209067716723,1.167034088843321,0.2890728591848484,0,1.9391460418701172
350_53_3,0,0,1.6067267007004424,1.5943111924917754,1.5906500795660743,1.167034088843321,1.5847248237590634,1.6067267007004424,0.012415508208666992,1,1.9391460418701172
350_53_3,1,4,0.9919775334347535,1.1673249820116751,1.1688947923984307,1.167034088843321,1.2063484257401862,1.2063484257401862,0.039023443728511076,1,1.9391460418701172
350_60_2,0,0,1.6052963225472143,1.5928426129708733,1.5803931598851257,1.167034088843321,1.6010921307978117,1.6052963225472143,0.0,0,1.9391460418701172
350_60_2,1,4,1.173431732072881,1.1691065691420561,1.165473621899836,1.167034088843321,1.1802762856195659,1.1802762856195659,0.006844553546684784,0,1.9391460418701172
350_60_3,0,0,1.597766170588473,1.5771046323236015,1.588705644110821,1.167034088843321,1.595094350803211,1.597766170588473,0.0,0,1.9391460418701172
350_60_3,1,2,1.1192723569861063,1.1686619958901174,1.1701232604861547,1.167034088843321,1.108436421384598,1.1701232604861547,0.050850903500048394,0,1.9391460418701172
350_63_3,0,4,1.5296893064897068,1.583339499053743,1.590390640828959,1.167034088843321,1.5973348336071957,1.5973348336071957,0.013995334553452699,1,1.9391460418701172
350_63_3,1,2,0.6507509561125983,1.166102886063412,1.167830170785797,1.167034088843321,0.9662179062840616,1.167830170785797,0.0017272847223850363,1,1.9391460418701172
351_19_2,0,0,1.6589938784844473,1.586079580208078,1.596591516511424,1.167034088843321,1.6009060381308808,1.6589938784844473,0.0729142982763693,1,2.233707904815674
351_19_2,1,0,1.2084566294892762,1.1662414369226484,1.1638881658420535,1.167034088843321,1.164786931023911,1.2084566294892762,0.04221519256662787,1,2.233707904815674
351_27_2,0,2,1.4898930869774416,1.5725892895523546,1.6033473993264147,1.167034088843321,1.5260712435136121,1.6033473993264147,0.030758109774060127,1,2.233707904815674
351_27_2,1,1,1.085503639531417,1.1675384256438748,1.1656485259363767,1.167034088843321,1.144682225511786,1.1675384256438748,0.0,1,2.233707904815674
351_56_3,0,2,1.5294728795331523,1.5789596658034175,1.604093412338371,1.167034088843321,1.5796647260916934,1.604093412338371,0.025133746534953483,1,2.233707904815674
351_56_3,1,2,1.1458995039228093,1.1652700348766498,1.168126191750562,1.167034088843321,1.1591431854842682,1.168126191750562,0.0028561568739122745,1,2.233707904815674
351_80_2,0,0,1.600782521743331,1.579615030614392,1.5837434625102287,1.167034088843321,1.5884227577850374,1.600782521743331,0.02116749112893901,1,2.233707904815674
351_80_2,1,0,1.2248291580337405,1.166256909446625,1.16619159831454,1.167034088843321,1.1640305810071663,1.2248291580337405,0.058572248587115405,1,2.233707904815674
351_84_2,0,4,1.4838419412161308,1.5775768829363586,1.5827325706627196,1.167034088843321,1.6164541038495643,1.6164541038495643,0.03887722091320578,1,2.233707904815674
351_84_2,1,3,1.1095057910839197,1.166434754622682,1.1636988137705953,1.167034088843321,1.1628890805051733,1.167034088843321,0.0005993342206389585,1,2.233707904815674
352_22_2,0,2,1.5758532298572414,1.576764185576615,1.591103189636591,1.167034088843321,1.5477325797787622,1.591103189636591,0.014339004059976013,1,2.1591811180114746
352_22_2,1,4,1.084705908703074,1.1658784738450927,1.1667268178185468,1.167034088843321,1.1815034192428138,1.1815034192428138,0.01562494539772108,1,2.1591811180114746
352_49_2,0,2,1.5263456483942937,1.57836923884844,1.589236369201132,1.167034088843321,1.5708168208082436,1.589236369201132,0.010867130352691934,1,2.1591811180114746
352_49_2,1,4,1.0783037448957145,1.1662960981458017,1.1641221895235725,1.167034088843321,1.2004763599701196,1.2004763599701196,0.03418026182431788,1,2.1591811180114746
353_1_2,0,2,0.9199079707234286,1.5962502694308132,1.6091053910485027,1.167034088843321,1.573057775906901,1.6091053910485027,0.012855121617689536,1,2.2158710956573486
353_1_2,1,4,0.7628700029075828,1.169791297037067,1.163311704313697,1.167034088843321,1.1950455527066235,1.1950455527066235,0.025254255669556525,1,2.2158710956573486
353_7_2,0,0,1.6680870350814008,1.5928426678881824,1.605346955525582,1.167034088843321,1.6233269352452053,1.6680870350814008,0.0,0,2.2158710956573486
353_7_2,1,0,1.286884258907116,1.1676458952501003,1.1643012339781393,1.167034088843321,1.1739744572973132,1.286884258907116,0.11923836365701579,1,2.2158710956573486
353_15_2,0,4,1.5747392205891335,1.6077179783595645,1.6021483506838288,1.167034088843321,1.6145772960196774,1.6145772960196774,0.006859317660112829,1,2.2158710956573486
353_15_2,1,0,1.2345263508661661,1.169275924279301,1.164459927733586,1.167034088843321,1.1846981011271736,1.2345263508661661,0.0652504265868652,1,2.2158710956573486
353_41_5,0,0,1.6003115014981388,1.5835572350530147,1.593370465558617,1.167034088843321,1.5794568652570458,1.6003115014981388,0.0,0,2.2158710956573486
353_41_5,1,2,1.1620183226841911,1.1651516360653318,1.1731531407352507,1.167034088843321,1.1543439511123366,1.1731531407352507,0.011134818051059536,0,2.2158710956573486
353_42_2,0,1,1.5774990642122484,1.610097992500342,1.5948570205955979,1.167034088843321,1.5749894226856167,1.610097992500342,0.03259892828809363,0,2.2158710956573486
353_42_2,1,4,1.076884279704779,1.167205622147751,1.1644472889446575,1.167034088843321,1.1816324947559067,1.1816324947559067,0.014426872608155783,1,2.2158710956573486
354_3_2,0,2,0.9256841951352891,1.5794667936345945,1.615491970726502,1.167034088843321,1.5519469840772793,1.615491970726502,0.036025177091907556,1,1.799191951751709
354_3_2,1,1,0.7364034131199472,1.1673769979555872,1.1641918657772883,1.167034088843321,1.1629477802714592,1.1673769979555872,0.0,1,1.799191951751709
354_18_2,0,2,1.0128653800242324,1.5952497951075195,1.6027905357451533,1.167034088843321,1.5992086263820124,1.6027905357451533,0.007540740637633769,1,1.799191951751709
354_18_2,1,4,0.6722648952484065,1.1671354895616757,1.166605769291772,1.167034088843321,1.200195557862868,1.200195557862868,0.03306006830119235,1,1.799191951751709
355_110_2,0,1,1.510876141761057,1.6114416683665653,1.6111779852434187,1.167034088843321,1.4530287867606686,1.6114416683665653,0.0,1,2.922034978866577
355_110_2,1,1,1.1033992523131964,1.1686129990905103,1.1663568409691731,1.167034088843321,1.0680286091895494,1.1686129990905103,0.06521374677731395,0,2.922034978866577
356_7_2,0,4,1.6222502442597886,1.5920054453430128,1.587796474801186,1.167034088843321,1.633422930762017,1.633422930762017,0.011172686502228357,0,1.7146430015563965
356_7_2,1,1,1.0585251054554516,1.1698094179035174,1.1640177324412428,1.167034088843321,1.0476821567192647,1.1698094179035174,0.1112843124480658,0,1.7146430015563965
356_11_2,0,4,0.9865940322324784,1.5794196275235426,1.5997202934671333,1.167034088843321,1.6783690196244228,1.6783690196244228,0.6917749873919443,0,1.7146430015563965
356_11_2,1,1,0.3724924111322993,1.1676946782451945,1.1634160826512705,1.167034088843321,0.5385122524776905,1.1676946782451945,0.7952022671128951,0,1.7146430015563965
356_33_2,0,2,1.1667085844033982,1.575495882511824,1.5970593576651686,1.167034088843321,1.5107115138674962,1.5970593576651686,0.02156347515334467,1,1.7146430015563965
356_33_2,1,3,0.2032782039588826,1.1646284360016304,1.16264017603264,1.167034088843321,0.23999048061152772,1.167034088843321,0.9637558848844384,0,1.7146430015563965
356_36_2,0,2,1.2079935545814477,1.5753244046745507,1.599696625622753,1.167034088843321,1.4875550236360668,1.599696625622753,0.02437222094820224,1,1.7146430015563965
356_36_2,1,3,0.15190922649742636,1.1655049442236438,1.1655503723572884,1.167034088843321,0.25080723234298513,1.167034088843321,1.0151248623458946,0,1.7146430015563965
356_39_2,0,1,1.3962272685386123,1.5973357184757428,1.5855946623788921,1.167034088843321,1.4012415145491863,1.5973357184757428,0.2011084499371305,0,1.7146430015563965
356_51_2,0,2,1.5697918427491446,1.6010877182982781,1.611958566514993,1.167034088843321,1.5735709095603068,1.611958566514993,0.04216672376584829,0,1.7146430015563965
356_51_2,1,2,0.16897635338850867,1.1694187626778083,1.169440943117952,1.167034088843321,0.2809377120627166,1.169440943117952,1.0004645897294433,0,1.7146430015563965
356_53_2,0,2,1.5203458931582727,1.5800211949500056,1.5989512221442967,1.167034088843321,1.465581298100786,1.5989512221442967,0.07860532898602401,0,1.7146430015563965
356_54_2,0,2,1.2003801410588824,1.579468203838601,1.5943107724390997,1.167034088843321,1.587611208151244,1.5943107724390997,0.014842568600498707,1,1.7146430015563965
356_54_2,1,2,0.2529516429198178,1.165599154636741,1.167881515563223,1.167034088843321,1.0881882566851686,1.167881515563223,0.00228236092648193,1,1.7146430015563965
357_10_2,0,2,0.2710027050863082,1.575297088662669,1.588511828136981,1.167034088843321,1.4366710851135174,1.588511828136981,0.013214739474312065,1,2.7068979740142822
357_10_2,1,3,0.12275936238410758,1.166490501472407,1.165619255480668,1.167034088843321,0.7964352793948358,1.167034088843321,0.0005435873709140893,1,2.7068979740142822
357_31_2,0,2,1.3677331865206654,1.5755095685021838,1.583907239571108,1.167034088843321,1.5646290694239122,1.583907239571108,0.008397671068924195,1,2.7068979740142822
357_31_2,1,2,0.6527679733730217,1.1672927842288152,1.1688566739335775,1.167034088843321,1.11358242533501,1.1688566739335775,0.001563889704762289,1,2.7068979740142822
357_37_2,0,2,1.3156755984498827,1.592151427366522,1.5990325678141442,1.167034088843321,1.4324204867318766,1.5990325678141442,0.006881140447622114,1,2.7068979740142822
357_37_2,1,1,0.9539762926751285,1.167374594827725,1.1662687617366352,1.167034088843321,0.9817970379573776,1.167374594827725,0.0,1,2.7068979740142822
357_52_2,0,2,0.2795640907308876,1.5717717773027555,1.5849848404656772,1.167034088843321,1.3655187192728921,1.5849848404656772,0.013213063162921701,1,2.7068979740142822
357_52_2,1,1,0.11736116898948626,1.1673424116228086,1.1663349432167076,1.167034088843321,0.6014690324348969,1.1673424116228086,1.0499812426333224,0,2.7068979740142822
357_63_2,0,2,1.3848077273242987,1.586282743178774,1.5886350932640847,1.167034088843321,1.5070068288630476,1.5886350932640847,0.0023523500853106505,1,2.7068979740142822
357_63_2,1,2,1.0827991878789656,1.1686469224668272,1.1707804609362555,1.167034088843321,0.8880422898683614,1.1707804609362555,0.00213353846942832,1,2.7068979740142822
358_20_1,0,2,0.4771359724600422,1.582213226219876,1.583465539304603,1.167034088843321,1.5106125760558533,1.583465539304603,0.0012523130847270636,1,1.577178955078125
358_20_1,1,2,0.14132866607324523,1.1652018256439052,1.174585953456955,1.167034088843321,0.16019893849039332,1.174585953456955,1.0332572873837096,0,1.577178955078125
359_36_6,0,1,1.0038608029196905,1.5963257881821011,1.584772240446099,1.167034088843321,1.4093794132417372,1.5963257881821011,0.5924649852624106,0,1.9348139762878418
359_44_3,0,4,1.4838378565159622,1.5826591656729658,1.5916532251883457,1.167034088843321,1.6631831524210583,1.6631831524210583,0.08052398674809247,1,1.9348139762878418
359_44_3,1,2,1.1617808768126432,1.164942753281338,1.1700255087457747,1.167034088843321,1.1016038515336746,1.1700255087457747,0.008244631933131519,0,1.9348139762878418
359_50_2,0,4,0.42598180650256195,1.5797511002349682,1.583643184268444,1.167034088843321,1.6516289152631174,1.6516289152631174,0.07187781502814916,1,1.9348139762878418
359_50_2,1,2,0.26790483682792615,1.166079919127823,1.1683802032029,1.167034088843321,1.0008368129488905,1.1683802032029,0.002300284075076986,1,1.9348139762878418
360_5_11,0,2,1.4770101468547296,1.5797115360624332,1.5973396186417834,1.167034088843321,1.5921546194579275,1.5973396186417834,0.017628082579350224,1,2.7947659492492676
360_5_11,1,2,1.0073027580983422,1.1675680021285444,1.1704330266514653,1.167034088843321,1.1469649764130518,1.1704330266514653,0.0028650245229209226,1,2.7947659492492676
360_15_3,0,4,1.6890913254356565,1.5958938503426618,1.6144606483547945,1.167034088843321,1.6916168814189847,1.6916168814189847,0.09572303107632285,1,2.7947659492492676
360_15_3,1,0,1.233198409856902,1.166116371566933,1.1714281050594864,1.167034088843321,1.2309775871678947,1.233198409856902,0.06708203828996906,1,2.7947659492492676
362_19_3,0,2,1.4071051186394625,1.5775445433236877,1.6018878843391189,1.167034088843321,1.5842407118289372,1.6018878843391189,0.02434334101543123,1,2.5773990154266357
362_19_3,1,3,0.6877750792959499,1.1666530976434337,1.1662296562931227,1.167034088843321,1.0590885188391639,1.167034088843321,0.0003809911998873261,1,2.5773990154266357
362_26_3,0,2,1.4036071941164203,1.5725353212334505,1.6020499603353453,1.167034088843321,1.5940572577270316,1.6020499603353453,0.02951463910189478,1,2.5773990154266357
362_26_3,1,2,0.6985586709639265,1.1670055973549618,1.1698252433690108,1.167034088843321,0.7505468517637348,1.1698252433690108,0.0028196460140490487,1,2.5773990154266357
362_31_2,0,2,1.5599615205079296,1.5721225178424953,1.5920889376255156,1.167034088843321,1.5645184043808948,1.5920889376255156,0.019966419783020273,1,2.5773990154266357
362_31_2,1,3,0.7536629691616575,1.1655380668523805,1.166021400637768,1.167034088843321,0.9793911223623015,1.167034088843321,0.0014960219909405659,1,2.5773990154266357
362_31_3,0,2,1.5651183208732273,1.5891624845048355,1.602864444431305,1.167034088843321,1.6022273685597679,1.602864444431305,0.037746123558077604,0,2.5773990154266357
362_31_3,1,1,0.8974678351576263,1.167608423745192,1.1669991483976456,1.167034088843321,1.1395886227604022,1.167608423745192,0.0,1,2.5773990154266357
362_46_3,0,2,1.5322966357224006,1.5787308248212295,1.596789368225123,1.167034088843321,1.4913962009557094,1.596789368225123,0.06449273250272247,0,2.5773990154266357
362_46_3,1,2,0.2054421331206565,1.1645767014208188,1.1715093172393758,1.167034088843321,0.3277010402288158,1.1715093172393758,0.9660671841187193,0,2.5773990154266357
362_61_2,0,2,1.6044070468311393,1.5761045162910814,1.612538234652142,1.167034088843321,1.5550967752889846,1.612538234652142,0.036433718361060574,1,2.5773990154266357
362_61_2,1,2,0.9165172083508147,1.165922241679907,1.1691169138986903,1.167034088843321,1.1604423639639003,1.1691169138986903,0.0031946722187832233,1,2.5773990154266357
362_70_2,0,0,1.600231148320922,1.583841855387975,1.5982310808377225,1.167034088843321,1.5686147112384268,1.600231148320922,0.016389292932946997,1,2.5773990154266357
362_70_2,1,3,0.8754352074976239,1.1667539085850702,1.1647331492833417,1.167034088843321,1.1149500459851514,1.167034088843321,0.0002801802582508284,1,2.5773990154266357
363_12_2,0,4,1.5256457039160498,1.5860583574707021,1.584208631828998,1.167034088843321,1.5925739194125574,1.5925739194125574,0.006515561941855319,1,2.564228057861328
363_12_2,1,4,1.1780726063677103,1.1674606834269703,1.1723300932121314,1.167034088843321,1.182687794851941,1.182687794851941,0.015227111424970685,1,2.564228057861328
363_12_3,0,0,1.605225774392666,1.5885872591898165,1.5973104069605346,1.167034088843321,1.5941728193598346,1.605225774392666,0.016638515202849424,1,2.564228057861328
363_12_3,1,0,1.1761732518438395,1.166853433003793,1.1685941119012029,1.167034088843321,1.1692411477894853,1.1761732518438395,0.0,0,2.564228057861328
363_18_2,0,4,1.4502590265977322,1.5805679424999928,1.584710041810123,1.167034088843321,1.599239155386755,1.599239155386755,0.018671212886762323,1,2.564228057861328
363_18_2,1,2,1.0782938921064715,1.1668980105314488,1.167267765998073,1.167034088843321,1.1417690480257525,1.167267765998073,0.0003697554666242109,1,2.564228057861328
363_33_2,0,4,1.5519158126961756,1.5791249004633523,1.5876439953328252,1.167034088843321,1.5878256057155011,1.5878256057155011,0.008700705252148833,1,2.564228057861328
363_33_2,1,3,1.1635992759703992,1.1664997033769662,1.166211450543217,1.167034088843321,1.1617744333876876,1.167034088843321,0.0034348128729217997,0,2.564228057861328
363_37_2,0,0,1.6335429160775186,1.5837238365607667,1.5912605620896132,1.167034088843321,1.5868873458721744,1.6335429160775186,0.04981907951675191,1,2.564228057861328
363_37_2,1,0,1.2209208356109726,1.166788891254993,1.1648403825112164,1.167034088843321,1.1702413194049233,1.2209208356109726,0.05413194435597957,1,2.564228057861328
363_46_2,0,2,1.4476054474560094,1.5797071751066127,1.5874545237996782,1.167034088843321,1.5186835969238304,1.5874545237996782,0.007747348693065481,1,2.564228057861328
363_46_2,1,0,1.1680484551116739,1.166242836058976,1.1642337856074014,1.167034088843321,1.1541874012714544,1.1680484551116739,0.0018056190526978266,1,2.564228057861328
363_48_2,0,4,1.5651657862836608,1.5820515062352525,1.5866354896627133,1.167034088843321,1.594737664450671,1.594737664450671,0.01268615821541852,1,2.564228057861328
363_48_2,1,0,1.2065961341764768,1.1662100882053608,1.166399404584024,1.167034088843321,1.1686239428294816,1.2065961341764768,0.04038604597111606,1,2.564228057861328
363_52_2,0,2,1.4410296413880068,1.5810428463355009,1.5885489651279596,1.167034088843321,1.584173687399181,1.5885489651279596,0.007506118792458771,1,2.564228057861328
363_52_2,1,0,1.1956335518035444,1.1673142401428114,1.1713719163542353,1.167034088843321,1.1719834629705401,1.1956335518035444,0.028319311660732982,1,2.564228057861328
363_56_3,0,0,1.6079298544946818,1.5824550557444481,1.5839533463633724,1.167034088843321,1.5840432805310785,1.6079298544946818,0.02547479875023373,1,2.564228057861328
363_56_3,1,1,1.1228842228946148,1.1684833713167633,1.1650765764338038,1.167034088843321,1.1539108553499375,1.1684833713167633,0.0,1,2.564228057861328
365_3_2,0,2,1.2107085653854432,1.5921119371540877,1.6053767061906794,1.167034088843321,1.536790349501857,1.6053767061906794,0.39466814080523616,0,2.199748992919922
365_3_2,1,2,0.9226855689313479,1.167245523481214,1.1681842273310514,1.167034088843321,1.0002139806797836,1.1681842273310514,0.0009387038498374078,1,2.199748992919922
365_6_2,0,2,1.248002897974642,1.5775872141093916,1.6131601300703418,1.167034088843321,1.5202287739885696,1.6131601300703418,0.3651572320956997,0,2.199748992919922
365_6_2,1,3,0.6090058413210814,1.1658761310543637,1.1667463819749284,1.167034088843321,0.9279637699461362,1.167034088843321,0.5580282475222397,0,2.199748992919922
365_13_2,0,2,1.1551573637959294,1.5762941895722749,1.5970465173225628,1.167034088843321,1.5486596856460433,1.5970465173225628,0.020752327750287902,1,2.199748992919922
365_13_2,1,2,0.5830374163211575,1.1670669859609735,1.1691984875680794,1.167034088843321,1.155303142798911,1.1691984875680794,0.0021315016071059567,1,2.199748992919922
365_18_6,0,4,1.0354938027036107,1.5827468502039035,1.5922713337830365,1.167034088843321,1.6337764265146475,1.6337764265146475,0.05102957631074401,1,2.199748992919922
365_18_6,1,1,0.7694115465542806,1.1678827030308028,1.165166534082129,1.167034088843321,1.0632245962176043,1.1678827030308028,0.3984711564765222,0,2.199748992919922
365_25_2,0,2,1.2406631646508306,1.5862811374972574,1.5911689519907672,1.167034088843321,1.5685018981597003,1.5911689519907672,0.0048878144935098344,1,2.199748992919922
365_25_2,1,1,0.963761347958079,1.167524986832685,1.1663131324673381,1.167034088843321,1.0867472950473456,1.167524986832685,0.0,1,2.199748992919922
365_34_2,0,2,1.2884454964170728,1.5762221534221625,1.605333530521215,1.167034088843321,1.407351126998082,1.605333530521215,0.029111377099052538,1,2.199748992919922
365_34_2,1,2,0.5258857390948102,1.1660825620885666,1.1681421150586504,1.167034088843321,0.8895890696923534,1.1681421150586504,0.0020595529700837556,1,2.199748992919922
365_36_2,0,0,1.6615350967794056,1.585959581638946,1.608596836359947,1.167034088843321,1.4339763877779075,1.6615350967794056,0.07557551514045957,1,2.199748992919922
365_36_2,1,2,0.8790443661007143,1.166939673711487,1.1674683812205882,1.167034088843321,1.0730821134926274,1.1674683812205882,0.2884240151198738,0,2.199748992919922
365_39_2,0,2,1.1593709084781219,1.5864540089963526,1.6011289692469444,1.167034088843321,1.5910206928918287,1.6011289692469444,0.4417580607688225,0,2.199748992919922
365_41_2,0,2,1.422535284927011,1.5846476314337166,1.590868888040752,1.167034088843321,1.4153603986415046,1.590868888040752,0.16833360311374101,0,2.199748992919922
365_41_2,1,3,0.7166166384259062,1.165430826077267,1.1652613344961802,1.167034088843321,0.8178587338367608,1.167034088843321,0.4504174504174149,0,2.199748992919922
366_5_3,0,1,1.3688647811750918,1.6185251448705884,1.5891118081738778,1.167034088843321,1.4104793256359724,1.6185251448705884,0.0,1,2.466420888900757
366_5_3,1,4,1.2751288444595656,1.1679656001527752,1.1658111493627124,1.167034088843321,1.3711632576254718,1.3711632576254718,0.09603441316590611,0,2.466420888900757
366_94_2,0,4,1.5320383493861074,1.5976126342111077,1.6000335225689386,1.167034088843321,1.6200766834676983,1.6200766834676983,0.022464049256590624,1,2.466420888900757
366_94_2,1,3,1.1510567839138586,1.1645469221393683,1.1666879455470678,1.167034088843321,1.127803363537097,1.167034088843321,0.015977304929462477,0,2.466420888900757
369_15_2,0,0,1.753040306534749,1.6019968331319374,1.6322042314081735,1.167034088843321,1.5729742817746133,1.753040306534749,0.15104347340281166,1,1.9991029500961304
369_15_2,1,0,1.2923451834248816,1.1677426082918072,1.169548331541996,1.167034088843321,1.1589253522404968,1.2923451834248816,0.12460257513307438,1,1.9991029500961304
369_20_2,0,0,1.701452867821107,1.5987613057507777,1.615813588465668,1.167034088843321,1.5975995936926757,1.701452867821107,0.10269156207032926,1,1.9991029500961304
369_20_2,1,4,1.1800261470434341,1.1659359980309258,1.1699734330355074,1.167034088843321,1.1830460468780246,1.1830460468780246,0.0030198998345905004,0,1.9991029500961304
369_38_2,0,2,1.5749460085762481,1.604925257744695,1.6063723576493756,1.167034088843321,1.5897169191544798,1.6063723576493756,0.03142634907312747,0,1.9991029500961304
369_38_2,1,2,1.0973263615160807,1.1682340259327386,1.1699422175560643,1.167034088843321,1.1520201221977457,1.1699422175560643,0.0017081916233256944,1,1.9991029500961304
369_44_3,0,0,1.6667519360821625,1.6086688426024285,1.62816107251895,1.167034088843321,1.5400185774111605,1.6667519360821625,0.05808309347973406,1,1.9991029500961304
369_44_3,1,0,1.1912931200007097,1.164719961070143,1.1701847853353546,1.167034088843321,1.154137555320826,1.1912931200007097,0.026573158930566665,1,1.9991029500961304
372_12_2,0,0,1.6117684820047444,1.5905883019602014,1.5788122660043455,1.167034088843321,1.58836036181832,1.6117684820047444,0.032956216000398886,2,1.193922996520996
372_12_2,1,3,1.1585386288093689,1.1670050372953502,1.1667638661287778,1.167034088843321,1.155610348677258,1.167034088843321,0.008495460033952185,0,1.193922996520996
372_18_5,0,4,1.5731526872214507,1.5843884161664092,1.5744914226896676,1.167034088843321,1.5879633919949065,1.5879633919949065,0.013471969305238973,2,1.193922996520996
372_18_5,1,4,1.1343569814356853,1.1663699702305643,1.1661947226831335,1.167034088843321,1.1790119807077453,1.1790119807077453,0.012817258024611755,2,1.193922996520996
372_19_2,0,0,1.6915081602819335,1.5995167228223464,1.6014813870273221,1.167034088843321,1.582502115347219,1.6915081602819335,0.09002677325461139,2,1.193922996520996
372_19_2,1,4,1.170582221155868,1.165730109357119,1.1676829361656291,1.167034088843321,1.1938304205571542,1.1938304205571542,0.026147484391525033,2,1.193922996520996
373_3_2,0,0,1.6595689909792293,1.5930618489676214,1.6071802163099138,1.167034088843321,1.6006123865101256,1.6595689909792293,0.0665071420116079,1,2.6124250888824463
373_3_2,1,0,1.197968460779509,1.167361188669832,1.168920930587532,1.167034088843321,1.1688702208002757,1.197968460779509,0.0,0,2.6124250888824463
